ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx
0.1,0.84,0.18888889,0.1,1.2,1199.05,0.016461985,0.469024565,94.6842349,0.183989263,0.000308699,0.999691301,0.059497067,0.002645115,6.85246747,0.044457903,0.955542097,0.090157768,0.043417008,0.039658299,110
0.1,0.84,0.18888889,1.2,1.2,1199.05,0.591385464,0.753586896,152.1303218,0.997298356,0.058725385,0.941274615,0.097779869,0.006576436,6.279942787,0.067257571,0.932742429,0.087011848,0.049702966,0.039029703,111
0.1,0.84,0.18888889,2.3,1.2,1199.05,0.592606841,0.753445724,152.1018256,0.997305439,0.060117742,0.939882258,0.097790355,0.00658233,6.279866247,0.067310626,0.932689374,0.087199851,0.050541863,0.038945814,112
0.1,0.84,0.18888889,3.4,1.2,1199.05,0.589935984,0.753757833,152.1648149,0.997307837,0.059913637,0.940086363,0.097805176,0.00665724,6.280867738,0.068066334,0.931933666,0.087000233,0.050973616,0.038902638,113
0.1,0.84,0.18888889,4.5,1.2,1199.05,0.58637751,0.754173591,152.2487643,0.997308463,0.059400327,0.940599673,0.097821388,0.006749516,6.282135468,0.068998371,0.931001629,0.086701996,0.05130226,0.038869774,114
0.1,0.84,0.18888889,5.6,1.2,1199.05,0.582503024,0.754626965,152.3402661,0.997310089,0.058789863,0.941210137,0.097839025,0.006849299,6.28350457,0.070005801,0.929994199,0.08636711,0.051592561,0.038840744,115
0.1,0.84,0.18888889,6.7,1.2,1199.05,0.578462373,0.755100125,152.4358001,0.997310498,0.058127824,0.941872176,0.097856511,0.006952363,6.284930864,0.0710465,0.9289535,0.086012865,0.051862581,0.038813742,116
0.1,0.84,0.18888889,7.8,1.2,1199.05,0.574317156,0.755586264,152.5339305,0.997311557,0.057437025,0.942562975,0.097874691,0.007058447,6.28639594,0.072117186,0.927882814,0.085645936,0.052119284,0.038788072,117
0.1,0.84,0.18888889,8.9,1.2,1199.05,0.570113918,0.756079742,152.6335603,0.997312063,0.056736835,0.943263165,0.097892776,0.00716605,6.2878879,0.07320305,0.92679695,0.085271334,0.052367899,0.03876321,118
0.1,0.84,0.18888889,10,1.2,1199.05,0.565886737,0.756576777,152.7338899,0.997313098,0.056029625,0.943970375,0.097911223,0.007274824,6.289393357,0.07430021,0.92569979,0.084893919,0.052613469,0.038738653,119
