ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,idx,Phi2,v_ATP_made,Phi2*PSII_antenna_size*ratio_absorb*500,NADPH,2NADPH,3_v_ATP_made,CO2
0.3,7.0,0.9,0.1,413,0.044212453,0.137017581,5.968681155,2.9843405775,1.49217028875,0.045672527,0.045672527
0.3,7.0,0.9,0.5,414,0.149123334,0.676702041,20.131650089999997,10.065825045,5.0329125225,0.225567347,0.225567347
0.3,7.0,0.9,1.0,415,0.254434879,1.351501681,34.348708665,17.1743543325,8.58717716625,0.4505005603333333,0.4505005603333333
0.3,7.0,0.9,4.0,416,0.664337051,5.415177153,89.685501885,44.8427509425,22.42137547125,1.805059051,1.805059051
0.3,7.0,0.9,6.0,417,0.766408712,8.211055633,103.46517612,51.73258806,25.86629403,2.7370185443333335,2.7370185443333335
0.3,7.0,0.9,8.0,418,0.789884022,11.36244115,106.63434297,53.317171485,26.6585857425,3.7874803833333335,3.7874803833333335
0.3,7.0,0.9,10.0,419,0.785408013,14.86972267,106.030081755,53.0150408775,26.50752043875,4.956574223333333,4.956574223333333
0.7,0.07,0.1,0.1,420,0.11273394,59.79219269,3.9456879,1.97284395,0.986421975,19.930730896666667,0.986421975
0.7,0.07,0.1,0.5,421,0.116940256,63.853349,4.092908960000001,2.0464544800000004,1.0232272400000002,21.284449666666667,1.0232272400000002
0.7,0.07,0.1,1.0,422,0.117442168,64.33503759,4.11047588,2.05523794,1.02761897,21.44501253,1.02761897
0.7,0.07,0.1,4.0,423,0.118056293,64.94534623,4.131970255000001,2.0659851275000003,1.03299256375,21.648448743333333,1.03299256375
0.7,0.07,0.1,6.0,424,0.118291759,65.1775328,4.140211565,2.0701057825,1.03505289125,21.725844266666662,1.03505289125
0.7,0.07,0.1,8.0,425,0.118533653,65.39307584,4.148677855000001,2.0743389275000004,1.0371694637500002,21.797691946666664,1.0371694637500002
0.7,0.07,0.1,10.0,426,0.118708221,65.60085385,4.154787735,2.0773938675,1.03869693375,21.866951283333332,1.03869693375
0.7,0.07,0.3,0.1,427,0.037966229,59.50204524,3.986454044999999,1.9932270224999995,0.9966135112499998,19.83401508,0.9966135112499998
0.7,0.07,0.3,0.5,428,0.03956256,63.92772249,4.154068799999999,2.0770343999999996,1.0385171999999998,21.30924083,1.0385171999999998
0.7,0.07,0.3,1.0,429,0.039743136,64.42065667,4.173029279999999,2.0865146399999994,1.0432573199999997,21.473552223333332,1.0432573199999997
0.7,0.07,0.3,4.0,430,0.039946506,65.03661468,4.194383129999999,2.0971915649999997,1.0485957825,21.67887156,1.0485957825
0.7,0.07,0.3,6.0,431,0.040035578,65.27010784,4.20373569,2.101867845,1.0509339225,21.75670261333333,1.0509339225
0.7,0.07,0.3,8.0,432,0.040097446,65.48677221,4.210231830000001,2.1051159150000003,1.0525579575,21.82892407,1.0525579575
0.7,0.07,0.3,10.0,433,0.040173319,65.69885132,4.218198494999999,2.1090992474999997,1.0545496237499998,21.899617106666668,1.0545496237499998
0.7,0.07,0.5,0.1,434,0.022679768,58.77555033,3.9689593999999992,1.9844796999999996,0.9922398499999998,19.59185011,0.9922398499999998
0.7,0.07,0.5,0.5,435,0.023811449,63.92357407,4.167003575,2.0835017875,1.04175089375,21.307858023333335,1.04175089375
0.7,0.07,0.5,1.0,436,0.023903847,64.43116308,4.183173225,2.0915866125,1.04579330625,21.47705436,1.04579330625
0.7,0.07,0.5,4.0,437,0.024037744,65.05202661,4.206605199999999,2.1033025999999997,1.0516512999999998,21.68400887,1.0516512999999998
0.7,0.07,0.5,6.0,438,0.024090962,65.28593511,4.215918349999999,2.1079591749999995,1.0539795874999998,21.76197837,1.0539795874999998
0.7,0.07,0.5,8.0,439,0.024129119,65.50358053,4.222595825,2.1112979125,1.05564895625,21.834526843333332,1.05564895625
0.7,0.07,0.5,10.0,440,0.024172635,65.71625141,4.230211125,2.1151055625,1.05755278125,21.905417136666667,1.05755278125
0.7,0.07,0.7,0.1,441,0.0157723,56.19439329,3.864213499999999,1.9321067499999995,0.9660533749999998,18.73146443,0.9660533749999998
0.7,0.07,0.7,0.5,442,0.017001569,63.88100999,4.165384404999999,2.0826922024999996,1.0413461012499998,21.29366999666667,1.0413461012499998
0.7,0.07,0.7,1.0,443,0.017089121,64.42670058,4.186834644999999,2.0934173224999997,1.0467086612499998,21.47556686,1.0467086612499998
0.7,0.07,0.7,4.0,444,0.017186847,65.05724257,4.210777515,2.1053887575,1.05269437875,21.685747523333333,1.05269437875
0.7,0.07,0.7,6.0,445,0.017238896,65.29208678,4.223529519999999,2.1117647599999994,1.0558823799999997,21.76402892666667,1.0558823799999997
0.7,0.07,0.7,8.0,446,0.017256152,65.51008356,4.22775724,2.11387862,1.05693931,21.83669452,1.05693931
0.7,0.07,0.7,10.0,447,0.017302777,65.72346963,4.239180364999999,2.1195901824999996,1.0597950912499998,21.90782321,1.0597950912499998
0.7,0.07,0.9,0.1,448,0.008195058,30.60794524,2.58144327,1.290721635,0.6453608175,10.202648413333334,0.6453608175
0.7,0.07,0.9,0.5,449,0.013205174,63.51785929,4.15962981,2.079814905,1.0399074525,21.172619763333337,1.0399074525
0.7,0.07,0.9,1.0,450,0.013300133,64.3626508,4.1895418950000005,2.0947709475000003,1.04738547375,21.45421693333333,1.04738547375
0.7,0.07,0.9,4.0,451,0.013380469,65.05182775,4.214847735,2.1074238675,1.05371193375,21.683942583333337,1.05371193375
0.7,0.07,0.9,6.0,452,0.013405071,65.28822676,4.2225973649999995,2.1112986824999997,1.05564934125,21.762742253333332,1.05564934125
0.7,0.07,0.9,8.0,453,0.013446207,65.50780657,4.235555205,2.1177776025,1.05888880125,21.835935523333333,1.05888880125
0.7,0.07,0.9,10.0,454,0.013464415,65.72118323,4.241290725,2.1206453625,1.06032268125,21.907061076666665,1.06032268125
0.7,0.1,0.1,0.1,455,0.172494467,59.4821056,6.037306345,3.0186531725,1.50932658625,19.82736853333333,1.50932658625
0.7,0.1,0.1,0.5,456,0.180056811,64.2315756,6.301988385,3.1509941925,1.57549709625,21.4105252,1.57549709625
0.7,0.1,0.1,1.0,457,0.180896929,64.74304974,6.331392515000001,3.1656962575000005,1.5828481287500002,21.58101658,1.5828481287500002
0.7,0.1,0.1,4.0,458,0.181871167,65.37438813,6.365490845,3.1827454225,1.59137271125,21.79146271,1.59137271125
0.7,0.1,0.1,6.0,459,0.182212063,65.61167815,6.377422205,3.1887111025,1.59435555125,21.870559383333333,1.59435555125
0.7,0.1,0.1,8.0,460,0.182579543,65.83322813,6.390284005,3.1951420025,1.59757100125,21.944409376666663,1.59757100125
0.7,0.1,0.1,10.0,461,0.182937817,66.04807164,6.402823595,3.2014117975,1.60070589875,22.01602388,1.60070589875
0.7,0.1,0.3,0.1,462,0.058351149,58.86122421,6.1268706449999994,3.0634353224999997,1.53171766125,19.62040807,1.53171766125
0.7,0.1,0.3,0.5,463,0.061466638,64.29975222,6.4539969899999985,3.2269984949999992,1.6134992474999996,21.43325074,1.6134992474999996
0.7,0.1,0.3,1.0,464,0.061774263,64.82758112,6.486297615,3.2431488075,1.62157440375,21.60919370666667,1.62157440375
0.7,0.1,0.3,4.0,465,0.062118579,65.46800009,6.522450794999999,3.2612253974999996,1.6306126987499998,21.82266669666667,1.6306126987499998
0.7,0.1,0.3,6.0,466,0.062266552,65.70883796,6.53798796,3.26899398,1.63449699,21.902945986666666,1.63449699
0.7,0.1,0.3,8.0,467,0.062362416,65.93167182,6.54805368,3.27402684,1.63701342,21.97722394,1.63701342
0.7,0.1,0.3,10.0,468,0.062481264,66.14961295,6.560532719999999,3.2802663599999997,1.64013318,22.049870983333335,1.64013318
0.7,0.1,0.5,0.1,469,0.034551092,57.32128134,6.046441099999999,3.0232205499999996,1.5116102749999998,19.10709378,1.5116102749999998
0.7,0.1,0.5,0.5,470,0.037036928,64.28127934,6.481462399999999,3.2407311999999995,1.6203655999999995,21.42709311333333,1.6203655999999995
0.7,0.1,0.5,1.0,471,0.037216444,64.83352632,6.5128777,3.25643885,1.628219425,21.61117544,1.628219425
0.7,0.1,0.5,4.0,472,0.037439912,65.48144261,6.5519846,3.2759923,1.63799615,21.82714753666667,1.63799615
0.7,0.1,0.5,6.0,473,0.037519152,65.72265759,6.565851599999999,3.2829257999999997,1.6414628999999998,21.90755253,1.6414628999999998
0.7,0.1,0.5,8.0,474,0.037573119,65.94682441,6.5752958249999995,3.2876479125,1.64382395625,21.982274803333336,1.64382395625
0.7,0.1,0.5,10.0,475,0.037670281,66.16629117,6.592299175,3.2961495875,1.64807479375,22.05543039,1.64807479375
0.7,0.1,0.7,0.1,476,0.022960375,51.04918172,5.625291874999999,2.8126459374999997,1.4063229687499998,17.016393906666668,1.4063229687499998
0.7,0.1,0.7,0.5,477,0.026474873,64.20242426,6.486343885,3.2431719425,1.62158597125,21.400808086666668,1.62158597125
0.7,0.1,0.7,1.0,478,0.026617694,64.82028358,6.521335029999999,3.2606675149999993,1.6303337574999996,21.60676119333333,1.6303337574999996
0.7,0.1,0.7,4.0,479,0.026796647,65.48437729,6.565178514999999,3.2825892574999993,1.6412946287499997,21.828125763333333,1.6412946287499997
0.7,0.1,0.7,6.0,480,0.026839149,65.72619361,6.5755915049999984,3.2877957524999992,1.6438978762499996,21.908731203333332,1.6438978762499996
0.7,0.1,0.7,8.0,481,0.026902293,65.95166848,6.591061785,3.2955308925,1.64776544625,21.983889493333333,1.64776544625
0.7,0.1,0.7,10.0,482,0.026937267,66.17050776,6.599630414999999,3.2998152074999996,1.6499076037499998,22.05683592,1.6499076037499998
0.7,0.1,0.9,0.1,483,0.009393766,21.61757083,2.95903629,1.479518145,0.7397590725,7.205856943333333,0.7397590725
0.7,0.1,0.9,0.5,484,0.020454903,63.37792489,6.443294444999999,3.2216472224999997,1.6108236112499998,21.125974963333334,1.6108236112499998
0.7,0.1,0.9,1.0,485,0.020705908,64.69953903,6.522361019999999,3.2611805099999995,1.6305902549999998,21.56651301,1.6305902549999998
0.7,0.1,0.9,4.0,486,0.020831792,65.46978344,6.562014479999998,3.281007239999999,1.6405036199999996,21.823261146666667,1.6405036199999996
0.7,0.1,0.9,6.0,487,0.020889552,65.71492006,6.58020888,3.29010444,1.64505222,21.904973353333332,1.64505222
0.7,0.1,0.9,8.0,488,0.020920164,65.94084336,6.58985166,3.29492583,1.647462915,21.98028112,1.647462915
0.7,0.1,0.9,10.0,489,0.020976846,66.16099802,6.607706489999999,3.3038532449999995,1.6519266224999998,22.053666006666663,1.6519266224999998
0.7,1.0,0.1,0.1,490,0.740746911,19.84233618,25.926141885,12.9630709425,6.48153547125,6.61411206,6.48153547125
0.7,1.0,0.1,0.5,491,0.673290535,48.76678657,23.565168725,11.7825843625,5.89129218125,16.255595523333334,5.89129218125
0.7,1.0,0.1,1.0,492,0.672578822,49.03260691,23.54025876999999,11.770129384999995,5.885064692499998,16.344202303333333,5.885064692499998
0.7,1.0,0.1,4.0,493,0.672487827,49.19183259,23.537073944999996,11.768536972499998,5.884268486249999,16.39727753,5.884268486249999
0.7,1.0,0.1,6.0,494,0.673330284,49.31201086,23.56655993999999,11.783279969999995,5.891639984999998,16.437336953333332,5.891639984999998
0.7,1.0,0.1,8.0,495,0.674253256,49.43145182,23.59886396,11.79943198,5.89971599,16.477150606666665,5.89971599
0.7,1.0,0.1,10.0,496,0.675191235,49.5505685,23.631693225,11.8158466125,5.90792330625,16.516856166666667,5.90792330625
0.7,1.0,0.3,0.1,497,0.24103827,14.93669068,25.309018349999995,12.654509174999998,6.327254587499999,4.978896893333333,4.978896893333333
0.7,1.0,0.3,0.5,498,0.604957496,61.64430463,63.52053708,31.76026854,15.88013427,20.548101543333335,15.88013427
0.7,1.0,0.3,1.0,499,0.603581079,64.36925174,63.37601329500001,31.688006647500004,15.844003323750002,21.456417246666664,15.844003323750002
0.7,1.0,0.3,4.0,500,0.604942232,65.27742257,63.51893435999999,31.75946717999999,15.879733589999995,21.759140856666665,15.879733589999995
0.7,1.0,0.3,6.0,501,0.60594509,65.53801223,63.62423444999998,31.81211722499999,15.906058612499995,21.84600407666667,15.906058612499995
0.7,1.0,0.3,8.0,502,0.606603804,65.70182779,63.69339941999999,31.846699709999996,15.923349854999998,21.900609263333333,15.923349854999998
0.7,1.0,0.3,10.0,503,0.607792965,65.96447964,63.81826132499999,31.909130662499994,15.954565331249997,21.98815988,15.954565331249997
0.7,1.0,0.5,0.1,504,0.106480287,10.78685101,18.634050225,9.3170251125,4.65851255625,3.595617003333333,3.595617003333333
0.7,1.0,0.5,0.5,505,0.442955216,51.03247703,77.5171628,38.7585814,19.3792907,17.010825676666666,17.010825676666666
0.7,1.0,0.5,1.0,506,0.476134246,62.99024267,83.32349304999998,41.66174652499999,20.830873262499995,20.996747556666666,20.830873262499995
0.7,1.0,0.5,4.0,507,0.483146972,64.74411111,84.55072009999999,42.27536005,21.137680025,21.58137037,21.137680025
0.7,1.0,0.5,6.0,508,0.484461449,65.03024791,84.78075357499999,42.3903767875,21.19518839375,21.676749303333334,21.19518839375
0.7,1.0,0.5,8.0,509,0.485228024,65.18856952,84.9149042,42.4574521,21.22872605,21.729523173333337,21.22872605
0.7,1.0,0.5,10.0,510,0.485986752,65.34703206,85.04768159999999,42.523840799999995,21.261920399999997,21.78234402,21.261920399999997
0.7,1.0,0.7,0.1,511,0.047082156,6.537532027,11.53512822,5.76756411,2.883782055,2.1791773423333334,2.1791773423333334
0.7,1.0,0.7,0.5,512,0.211562622,31.83391925,51.83284239,25.916421195,12.9582105975,10.611306416666666,10.611306416666666
0.7,1.0,0.7,1.0,513,0.362207438,59.94257015,88.74082230999998,44.37041115499999,22.185205577499996,19.98085671666667,19.98085671666667
0.7,1.0,0.7,4.0,514,0.338745139,57.265248,82.99255905499999,41.49627952749999,20.748139763749997,19.088416,19.088416
0.7,1.0,0.7,6.0,515,0.341137939,57.81265341,83.57879505499999,41.78939752749999,20.894698763749997,19.27088447,19.27088447
0.7,1.0,0.7,8.0,516,0.342552659,58.13517806,83.92540145499999,41.96270072749999,20.981350363749996,19.37839268666667,19.37839268666667
0.7,1.0,0.7,10.0,517,0.344370058,58.54909758,84.37066420999999,42.18533210499999,21.092666052499997,19.51636586,19.51636586
0.7,1.0,0.9,0.1,518,0.012924645,2.198548374,4.071263175,2.0356315875,1.01781579375,0.732849458,0.732849458
0.7,1.0,0.9,0.5,519,0.060119286,10.94973604,18.93757509,9.468787545,4.7343937725,3.649912013333333,3.649912013333333
0.7,1.0,0.9,1.0,520,0.115576754,21.70589892,36.40667751,18.203338755,9.1016693775,7.23529964,7.23529964
0.7,1.0,0.9,4.0,521,0.338801489,76.13862029,106.722469035,53.3612345175,26.68061725875,25.37954009666667,25.37954009666667
0.7,1.0,0.9,6.0,522,0.406813623,99.50505796,128.146291245,64.0731456225,32.03657281125,33.168352653333336,32.03657281125
0.7,1.0,0.9,8.0,523,0.446748447,115.3935795,140.725760805,70.3628804025,35.18144020125,38.4645265,35.18144020125
0.7,1.0,0.9,10.0,524,0.208226862,40.99990241,65.59146153,32.795730765,16.3978653825,13.666634136666666,13.666634136666666
0.7,3.0,0.1,0.1,525,0.803094722,6.825072594,28.10831527,14.054157635,7.0270788175,2.275024198,2.275024198
0.7,3.0,0.1,0.5,526,0.751109075,25.08903631,26.288817625,13.1444088125,6.57220440625,8.363012103333334,6.57220440625
0.7,3.0,0.1,1.0,527,0.75053493,25.12446143,26.268722550000003,13.134361275000002,6.567180637500001,8.374820476666667,6.567180637500001
0.7,3.0,0.1,4.0,528,0.751597375,25.1936991,26.305908125,13.1529540625,6.57647703125,8.3978997,6.57647703125
0.7,3.0,0.1,6.0,529,0.752510211,25.23829696,26.337857385000003,13.168928692500002,6.584464346250001,8.412765653333333,6.584464346250001
0.7,3.0,0.1,8.0,530,0.753424679,25.28170373,26.369863765,13.1849318825,6.59246594125,8.427234576666667,6.59246594125
0.7,3.0,0.1,10.0,531,0.754335485,25.32492995,26.401741975,13.2008709875,6.60043549375,8.441643316666667,6.60043549375
0.7,3.0,0.3,0.1,532,0.311004934,5.100245231,32.65551806999999,16.327759034999996,8.163879517499998,1.7000817436666666,1.7000817436666666
0.7,3.0,0.3,0.5,533,0.732291532,28.26554559,76.89061086,38.44530543,19.222652715,9.42184853,9.42184853
0.7,3.0,0.3,1.0,534,0.674654816,48.56466072,70.83875567999999,35.419377839999996,17.709688919999998,16.18822024,16.18822024
0.7,3.0,0.3,4.0,535,0.673281801,49.12396499,70.69458910499999,35.347294552499996,17.673647276249998,16.374654996666667,16.374654996666667
0.7,3.0,0.3,6.0,536,0.674129972,49.24743528,70.78364705999999,35.391823529999996,17.695911764999998,16.41581176,16.41581176
0.7,3.0,0.3,8.0,537,0.675060943,49.37143212,70.88139901499999,35.44069950749999,17.720349753749996,16.45714404,16.45714404
0.7,3.0,0.3,10.0,538,0.676009129,49.49018952,70.980958545,35.4904792725,17.74523963625,16.49672984,16.49672984
0.7,3.0,0.5,0.1,539,0.140438507,3.652853133,24.576738725,12.2883693625,6.14418468125,1.217617711,1.217617711
0.7,3.0,0.5,0.5,540,0.563409073,18.13349339,98.596587775,49.2982938875,24.64914694375,6.0444977966666675,6.0444977966666675
0.7,3.0,0.5,1.0,541,0.689072277,39.13904339,120.587648475,60.2938242375,30.14691211875,13.046347796666666,13.046347796666666
0.7,3.0,0.5,4.0,542,0.647145722,59.30489067,113.25050135,56.625250675,28.3126253375,19.76829689,19.76829689
0.7,3.0,0.5,6.0,543,0.647094166,59.36342998,113.24147905,56.620739525,28.3103697625,19.787809993333333,19.787809993333333
0.7,3.0,0.5,8.0,544,0.6479482,59.53338309,113.39093499999998,56.69546749999999,28.347733749999996,19.84446103,19.84446103
0.7,3.0,0.5,10.0,545,0.648599848,59.66197837,113.5049734,56.7524867,28.37624335,19.887326123333334,19.887326123333334
0.7,3.0,0.7,0.1,546,0.064017038,2.198145768,15.684174309999996,7.842087154999998,3.921043577499999,0.732715256,0.732715256
0.7,3.0,0.7,0.5,547,0.270336902,10.93966215,66.23254098999999,33.116270494999995,16.558135247499997,3.64655405,3.64655405
0.7,3.0,0.7,1.0,548,0.487327384,21.70244142,119.39520907999996,59.69760453999998,29.84880226999999,7.23414714,7.23414714
0.7,3.0,0.7,4.0,549,0.631411178,63.3048645,154.69573860999998,77.34786930499999,38.673934652499995,21.1016215,21.1016215
0.7,3.0,0.7,6.0,550,0.63351155,63.91157128,155.21032975,77.605164875,38.8025824375,21.30385709333333,21.30385709333333
0.7,3.0,0.7,8.0,551,0.634335546,64.13712693,155.41220876999998,77.70610438499999,38.853052192499995,21.37904231,21.37904231
0.7,3.0,0.7,10.0,552,0.635315656,64.35877529,155.65233571999997,77.82616785999998,38.91308392999999,21.452925096666664,21.452925096666664
0.7,3.0,0.9,0.1,553,0.019151045,0.735841425,6.032579174999999,3.0162895874999993,1.5081447937499997,0.245280475,0.245280475
0.7,3.0,0.9,0.5,554,0.078761828,3.669923246,24.80997582,12.40498791,6.202493955,1.2233077486666668,1.2233077486666668
0.7,3.0,0.9,1.0,555,0.147082024,7.327064863,46.33083756,23.16541878,11.58270939,2.4423549543333336,2.4423549543333336
0.7,3.0,0.9,4.0,556,0.488440057,28.78313881,153.858617955,76.9293089775,38.46465448875,9.594379603333334,9.594379603333334
0.7,3.0,0.9,6.0,557,0.612402975,43.27118086,192.906937125,96.4534685625,48.22673428125,14.423726953333334,14.423726953333334
0.7,3.0,0.9,8.0,558,0.748112961,57.25866317,235.655582715,117.8277913575,58.91389567875,19.086221056666663,19.086221056666663
0.7,3.0,0.9,10.0,559,0.612952964,63.92322547,193.08018366,96.54009183,48.270045915,21.307741823333338,21.307741823333338
0.7,5.0,0.1,0.1,560,0.812959529,4.140859422,28.453583515,14.2267917575,7.11339587875,1.380286474,1.380286474
0.7,5.0,0.1,0.5,561,0.78453782,16.75789472,27.458823700000003,13.729411850000002,6.864705925000001,5.585964906666667,5.585964906666667
0.7,5.0,0.1,1.0,562,0.784279202,16.770931,27.44977207,13.724886035,6.8624430175,5.590310333333334,5.590310333333334
0.7,5.0,0.1,4.0,563,0.785092551,16.80029179,27.478239285,13.7391196425,6.86955982125,5.600097263333333,5.600097263333333
0.7,5.0,0.1,6.0,564,0.785797172,16.82189836,27.502901020000003,13.751450510000002,6.875725255000001,5.607299453333333,5.607299453333333
0.7,5.0,0.1,8.0,565,0.786498845,16.84304075,27.527459575,13.7637297875,6.88186489375,5.614346916666666,5.614346916666666
0.7,5.0,0.1,10.0,566,0.787196047,16.8637324,27.551861645,13.7759308225,6.88796541125,5.621244133333334,5.621244133333334
0.7,5.0,0.3,0.1,567,0.384470383,3.073866699,40.369390215,20.1846951075,10.09234755375,1.024622233,1.024622233
0.7,5.0,0.3,0.5,568,0.777194717,17.03476273,81.60544528499999,40.802722642499994,20.401361321249997,5.678254243333334,5.678254243333334
0.7,5.0,0.3,1.0,569,0.711983886,36.22364948,74.75830802999998,37.37915401499999,18.689577007499995,12.074549826666669,12.074549826666669
0.7,5.0,0.3,4.0,570,0.708188642,37.43887445,74.35980740999999,37.179903704999994,18.589951852499997,12.479624816666666,12.479624816666666
0.7,5.0,0.3,6.0,571,0.709130148,37.52166585,74.45866554,37.22933277,18.614666385,12.50722195,12.50722195
0.7,5.0,0.3,8.0,572,0.710122983,37.60462906,74.562913215,37.2814566075,18.64072830375,12.534876353333331,12.534876353333331
0.7,5.0,0.3,10.0,573,0.711118774,37.68551451,74.66747127,37.333735635,18.6668678175,12.56183817,12.56183817
0.7,5.0,0.5,0.1,574,0.179928753,2.198430897,31.487531775,15.7437658875,7.87188294375,0.732810299,0.732810299
0.7,5.0,0.5,0.5,575,0.634853316,10.98172777,111.09933029999998,55.54966514999999,27.77483257499999,3.6605759233333335,3.6605759233333335
0.7,5.0,0.5,1.0,576,0.745670318,23.67264228,130.49230565,65.246152825,32.6230764125,7.890880760000001,7.890880760000001
0.7,5.0,0.5,4.0,577,0.673482404,49.01696307,117.8594207,58.92971035,29.464855175,16.33898769,16.33898769
0.7,5.0,0.5,6.0,578,0.674232425,49.14595161,117.990674375,58.9953371875,29.49766859375,16.38198387,16.38198387
0.7,5.0,0.5,8.0,579,0.675114782,49.26520095,118.14508684999998,59.07254342499999,29.536271712499996,16.42173365,16.42173365
0.7,5.0,0.5,10.0,580,0.676052045,49.38693659,118.309107875,59.1545539375,29.57727696875,16.462312196666666,16.462312196666666
0.7,5.0,0.7,0.1,581,0.084674295,1.321623733,20.745202274999997,10.372601137499998,5.186300568749999,0.4405412443333333,0.4405412443333333
0.7,5.0,0.7,0.5,582,0.326028053,6.592797073,79.87687298499999,39.9384364925,19.96921824625,2.1975990243333334,2.1975990243333334
0.7,5.0,0.7,1.0,583,0.558922215,13.15393422,136.93594267499998,68.46797133749999,34.233985668749995,4.38464474,4.38464474
0.7,5.0,0.7,4.0,584,0.655567152,55.54437475,160.61395223999995,80.30697611999997,40.15348805999999,18.514791583333334,18.514791583333334
0.7,5.0,0.7,6.0,585,0.655247404,56.02984142,160.53561398,80.26780699,40.133903495,18.676613806666666,18.676613806666666
0.7,5.0,0.7,8.0,586,0.656047204,56.20853997,160.73156498,80.36578249,40.182891245,18.73617999,18.73617999
0.7,5.0,0.7,10.0,587,0.656961385,56.36842162,160.955539325,80.4777696625,40.23888483125,18.789473873333332,18.789473873333332
0.7,5.0,0.9,0.1,588,0.026999558,0.442612723,8.504860769999999,4.252430384999999,2.1262151924999997,0.1475375743333333,0.1475375743333333
0.7,5.0,0.9,0.5,589,0.1012547,2.20437606,31.895230500000004,15.947615250000002,7.973807625000001,0.73479202,0.73479202
0.7,5.0,0.9,1.0,590,0.1820925,4.404916708,57.3591375,28.67956875,14.339784375,1.4683055693333331,1.4683055693333331
0.7,5.0,0.9,4.0,591,0.558648297,17.50744334,175.97421355499998,87.98710677749999,43.993553388749994,5.835814446666666,5.835814446666666
0.7,5.0,0.9,6.0,592,0.680248161,26.48546121,214.27817071499996,107.13908535749998,53.56954267874999,8.82848707,8.82848707
0.7,5.0,0.9,8.0,593,0.792665558,35.99655645,249.68965077,124.844825385,62.4224126925,11.99885215,11.99885215
0.7,5.0,0.9,10.0,594,0.666660665,48.72432489,209.998109475,104.9990547375,52.49952736875,16.24144163,16.24144163
0.7,7.0,0.1,0.1,595,0.816943234,2.981626152,28.593013189999997,14.296506595,7.1482532975,0.993875384,0.993875384
0.7,7.0,0.1,0.5,596,0.801100394,12.53441497,28.038513789999996,14.019256894999998,7.009628447499999,4.178138323333333,4.178138323333333
0.7,7.0,0.1,1.0,597,0.801027113,12.54163511,28.035948955,14.0179744775,7.00898723875,4.1805450366666665,4.1805450366666665
0.7,7.0,0.1,4.0,598,0.801634685,12.55760823,28.057213975,14.0286069875,7.01430349375,4.18586941,4.18586941
0.7,7.0,0.1,6.0,599,0.802150995,12.56943366,28.075284824999997,14.0376424125,7.01882120625,4.18981122,4.18981122
0.7,7.0,0.1,8.0,600,0.802662975,12.58114996,28.093204124999996,14.046602062499998,7.023301031249999,4.193716653333333,4.193716653333333
0.7,7.0,0.1,10.0,601,0.803170855,12.59277349,28.110979925,14.0554899625,7.02774498125,4.197591163333334,4.197591163333334
0.7,7.0,0.3,0.1,602,0.458698844,2.20036721,48.16337862,24.08168931,12.040844655,0.7334557366666666,0.7334557366666666
0.7,7.0,0.3,0.5,603,0.797041955,12.1908093,83.68940527499998,41.84470263749999,20.922351318749996,4.0636031,4.0636031
0.7,7.0,0.3,1.0,604,0.744613762,26.8104796,78.18444500999999,39.092222504999995,19.5461112525,8.936826533333333,8.936826533333333
0.7,7.0,0.3,4.0,605,0.733293301,30.09913751,76.99579660499998,38.49789830249999,19.248949151249995,10.033045836666666,10.033045836666666
0.7,7.0,0.3,6.0,606,0.734219947,30.15728735,77.093094435,38.5465472175,19.27327360875,10.052429116666667,10.052429116666667
0.7,7.0,0.3,8.0,607,0.735197167,30.21683654,77.19570253500001,38.597851267500005,19.29892563375,10.072278846666666,10.072278846666666
0.7,7.0,0.3,10.0,608,0.736176765,30.27576843,77.29856032499998,38.64928016249999,19.324640081249996,10.09192281,10.09192281
0.7,7.0,0.5,0.1,609,0.223612773,1.572667294,39.132235275,19.5661176375,9.78305881875,0.5242224313333333,0.5242224313333333
0.7,7.0,0.5,0.5,610,0.687277451,7.879322456,120.273553925,60.1367769625,30.06838848125,2.6264408186666666,2.6264408186666666
0.7,7.0,0.5,1.0,611,0.773768404,16.94122172,135.4094707,67.70473535,33.852367675,5.647073906666667,5.647073906666667
0.7,7.0,0.5,4.0,612,0.69576953,41.32869422,121.75966774999998,60.87983387499999,30.43991693749999,13.776231406666668,13.776231406666668
0.7,7.0,0.5,6.0,613,0.696539444,41.42547916,121.8944027,60.94720135,30.473600675,13.808493053333336,13.808493053333336
0.7,7.0,0.5,8.0,614,0.697458958,41.51892287,122.05531765,61.027658825,30.5138294125,13.839640956666663,13.839640956666663
0.7,7.0,0.5,10.0,615,0.698442555,41.61400442,122.22744712499998,61.11372356249999,30.556861781249996,13.871334806666669,13.871334806666669
0.7,7.0,0.7,0.1,616,0.108025984,0.945219152,26.466366079999997,13.233183039999998,6.616591519999999,0.3150730506666666,0.3150730506666666
0.7,7.0,0.7,0.5,617,0.384504631,4.717532361,94.20363459499998,47.10181729749999,23.550908648749996,1.572510787,1.572510787
0.7,7.0,0.7,1.0,618,0.619202128,9.434929275,151.70452135999997,75.85226067999999,37.92613033999999,3.144976425,3.144976425
0.7,7.0,0.7,4.0,619,0.685404034,44.70910685,167.92398833,83.961994165,41.9809970825,14.903035616666664,14.903035616666664
0.7,7.0,0.7,6.0,620,0.673874641,48.94676581,165.09928704499998,82.54964352249999,41.27482176125,16.315588603333335,16.315588603333335
