ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx,v_ATP_made,Phi2*PSII_antenna_size*ratio_absorb*100,NADPH,2NADPH,3_v_ATP_made,CO2
0.63333333,1.61,0.27777778,0.1,2.3,1199.05,0.005898733,0.326566917,13.18512547,0.099956762,8.61e-05,0.999913898,0.050204416,0.002315713,7.001854959,0.046125685,0.953874315,0.091816298,0.042976388,0.039702361,6220,1.7874811903216157,5.745158740723593,2.8725793703617963,1.4362896851808982,0.5958270634405386,0.5958270634405386
0.63333333,1.61,0.27777778,1.2,2.3,1199.05,0.626174117,0.749634873,30.26649856,0.997753288,0.067635338,0.932364662,0.098480268,0.00661505,6.268913041,0.067171327,0.932828673,0.087309522,0.049819918,0.039018008,6221,25.360059835511706,13.188020949982418,6.594010474991209,3.2970052374956045,8.453353278503903,3.2970052374956045
0.63333333,1.61,0.27777778,2.3,2.3,1199.05,0.638866761,0.748188842,30.20811005,0.997838099,0.07380375,0.92619625,0.098620782,0.006570823,6.265834002,0.066627159,0.933372841,0.087891881,0.051139817,0.038886018,6222,25.53971915435764,13.162581515653535,6.581290757826768,3.290645378913384,8.513239718119214,3.290645378913384
0.63333333,1.61,0.27777778,3.4,2.3,1199.05,0.637390912,0.748359125,30.2149834,0.997841183,0.073822543,0.926177457,0.098633647,0.006617997,6.266405832,0.067096752,0.932903248,0.087844001,0.051730234,0.038826977,6223,25.556222344934625,13.16557723510618,6.58278861755309,3.291394308776545,8.518740781644874,3.291394308776545
0.63333333,1.61,0.27777778,4.5,2.3,1199.05,0.634204028,0.748726113,30.22980054,0.997842682,0.073337294,0.926662706,0.098650064,0.006699376,6.267488535,0.067910507,0.932089493,0.087602841,0.052118633,0.038788137,6224,25.577295249641296,13.17203350549422,6.58601675274711,3.293008376373555,8.525765083213765,3.293008376373555
0.63333333,1.61,0.27777778,5.6,2.3,1199.05,0.630463894,0.749157208,30.24720447,0.997844117,0.072711753,0.927288247,0.09866828,0.00679303,6.26874582,0.068847148,0.931152852,0.087295812,0.052438248,0.038756175,6225,25.60069470810407,13.179617584218676,6.589808792109338,3.294904396054669,8.533564902701356,3.294904396054669
0.63333333,1.61,0.27777778,6.7,2.3,1199.05,0.626476008,0.749617302,30.26578134,0.997845093,0.072027267,0.927972733,0.09868685,0.006891999,6.27008581,0.069837052,0.930162948,0.086958866,0.052726588,0.038727341,6226,25.624567697165126,13.187711830537127,6.593855915268564,3.296927957634282,8.541522565721708,3.296927957634282
0.63333333,1.61,0.27777778,7.8,2.3,1199.05,0.622353474,0.750093479,30.28500854,0.997845864,0.071315439,0.928684561,0.098705684,0.006994157,6.271474543,0.070858701,0.929141299,0.086605208,0.052997428,0.038700257,6227,25.64879947081078,13.196089018523018,6.598044509261509,3.2990222546307546,8.549599823603593,3.2990222546307546
0.63333333,1.61,0.27777778,8.9,2.3,1199.05,0.618141593,0.750580665,30.30467779,0.997846995,0.070584966,0.929415034,0.098725265,0.007099075,6.27289684,0.071907382,0.928092618,0.086240511,0.053256678,0.038674332,6228,25.674013051692455,13.20465988336129,6.602329941680645,3.3011649708403223,8.558004350564152,3.3011649708403223
0.63333333,1.61,0.27777778,10.0,2.3,1199.05,0.613860782,0.751076449,30.32469477,0.997848024,0.069844658,0.930155342,0.098745012,0.00720591,6.274348305,0.072974927,0.927025073,0.085866839,0.053506494,0.038649351,6229,25.699461785236856,13.21338200931109,6.606691004655545,3.3033455023277725,8.56648726174562,3.3033455023277725
0.63333333,1.61,0.36666667,0.1,2.3,1199.05,0.004591898,0.221362896,8.937490381,0.058524752,6.17e-05,0.999938303,0.047907714,0.002198687,7.038182874,0.045894214,0.954105786,0.092160171,0.042811148,0.039718885,6230,1.5678513525934967,5.140538382343369,2.5702691911716844,1.2851345955858422,0.5226171175311656,0.5226171175311656
0.63333333,1.61,0.36666667,1.2,2.3,1199.05,0.539655965,0.758592537,30.62817162,0.991429281,0.050575721,0.949424279,0.096304521,0.006218809,6.298571452,0.064574419,0.935425581,0.087448149,0.048810025,0.039118998,6231,22.713714646485528,17.616204537763778,8.808102268881889,4.4040511344409445,7.571238215495176,4.4040511344409445
0.63333333,1.61,0.36666667,2.3,2.3,1199.05,0.836590739,0.725932553,29.30950911,0.996853611,0.115818405,0.884181595,0.102923475,0.007297576,6.206235017,0.070902931,0.929097069,0.088006218,0.051798127,0.038820187,6232,31.584189376262614,16.85776712863845,8.428883564319225,4.2144417821596125,10.528063125420871,4.2144417821596125
0.63333333,1.61,0.36666667,3.4,2.3,1199.05,0.837683547,0.725816237,29.3048112,0.996863862,0.116549457,0.883450543,0.10293997,0.007304649,6.206077993,0.070960281,0.929039719,0.088188039,0.052631266,0.038736873,6233,31.60945160549724,16.855066012628107,8.427533006314054,4.213766503157027,10.53648386849908,4.213766503157027
0.63333333,1.61,0.36666667,4.5,2.3,1199.05,0.834986484,0.726109097,29.31663324,0.996867223,0.116042626,0.883957374,0.102958194,0.007370512,6.206871961,0.071587422,0.928412578,0.08802906,0.053106276,0.038689372,6234,31.637380893396003,16.86186687265414,8.43093343632707,4.215466718163535,10.545793631132002,4.215466718163535
0.63333333,1.61,0.36666667,5.6,2.3,1199.05,0.831085218,0.726532594,29.33373062,0.996869402,0.11517816,0.88482184,0.102979196,0.007458046,6.207980835,0.072422841,0.927577159,0.087747435,0.053453286,0.038654671,6235,31.669592471729512,16.871701414136233,8.435850707068116,4.217925353534058,10.556530823909837,4.217925353534058
0.63333333,1.61,0.36666667,6.7,2.3,1199.05,0.826747046,0.72700386,29.35276084,0.996870635,0.114187738,0.885812262,0.103000675,0.007553121,6.209207432,0.073330787,0.926669213,0.087421385,0.053753889,0.038624611,6236,31.702563178083416,16.882645257955897,8.441322628977948,4.220661314488974,10.56752105936114,4.220661314488974
0.63333333,1.61,0.36666667,7.8,2.3,1199.05,0.822208325,0.727497601,29.37269564,0.996872095,0.113155166,0.886844834,0.103023114,0.007652732,6.210493633,0.074281695,0.925718305,0.087073691,0.054031838,0.038596816,6237,31.73703725341515,16.89411102122201,8.447055510611005,4.223527755305502,10.57901241780505,4.223527755305502
0.63333333,1.61,0.36666667,8.9,2.3,1199.05,0.817541819,0.728005924,29.39321883,0.996873517,0.112082862,0.887917138,0.103045978,0.007754886,6.211815124,0.07525656,0.92474344,0.086713945,0.054297145,0.038570286,6238,31.772195556288807,16.905915410933858,8.452957705466929,4.2264788527334645,10.590731852096267,4.2264788527334645
0.63333333,1.61,0.36666667,10.0,2.3,1199.05,0.812805502,0.728522598,29.41407794,0.996875064,0.111002147,0.888997853,0.103069252,0.007858922,6.213161176,0.076248948,0.923751052,0.086346596,0.054554438,0.038544556,6239,31.808016762657076,16.917913729424228,8.458956864712114,4.229478432356057,10.602672254219025,4.229478432356057
0.63333333,1.61,0.45555556,0.1,2.3,1199.05,0.00344215,0.155811364,6.290868796,0.03795178,4.2e-05,0.999957957,0.045268922,0.002066449,7.079958787,0.045648303,0.954351697,0.092564264,0.042630082,0.039736992,6240,1.3483888163662303,4.495446411160732,2.247723205580366,1.123861602790183,0.4494629387887434,0.4494629387887434
0.63333333,1.61,0.45555556,1.2,2.3,1199.05,0.402875615,0.772281982,31.18088401,0.974939917,0.030954164,0.969045836,0.092403786,0.005668063,6.35440461,0.061340155,0.938659845,0.087411061,0.047823532,0.039217647,6241,18.569683750481374,22.281765432629147,11.140882716314572,5.570441358157286,6.189894583493792,5.570441358157286
0.63333333,1.61,0.45555556,2.3,2.3,1199.05,0.985541601,0.709883222,28.66152112,0.995573285,0.152418144,0.847581856,0.105974817,0.007934714,6.165998282,0.074873582,0.925126418,0.08779005,0.051764751,0.038823525,6242,36.54091984493268,20.48144564528116,10.24072282264058,5.12036141132029,12.18030661497756,5.12036141132029
0.63333333,1.61,0.45555556,3.4,2.3,1199.05,1.002435419,0.708165606,28.59216467,0.995719594,0.160186322,0.839813678,0.106166971,0.007931806,6.162747261,0.074710679,0.925289321,0.088225135,0.052921809,0.038707819,6243,36.87242183082451,20.431889242688136,10.215944621344068,5.107972310672034,12.290807276941502,5.107972310672034
0.63333333,1.61,0.45555556,4.5,2.3,1199.05,1.000296162,0.708388138,28.60115025,0.995727666,0.159746902,0.840253098,0.106191704,0.007992249,6.163342411,0.075262461,0.924737539,0.08809784,0.053431901,0.03865681,6244,36.91525958444319,20.43830970301328,10.21915485150664,5.10957742575332,12.305086528147733,5.10957742575332
0.63333333,1.61,0.45555556,5.6,2.3,1199.05,0.999586215,0.708462077,28.60413629,0.995730623,0.159771401,0.840228599,0.10620059,0.008016461,6.163597859,0.07548415,0.92451585,0.088163567,0.054139714,0.038586029,6245,36.93065960609863,20.440442980096936,10.220221490048468,5.110110745024234,12.310219868699544,5.110110745024234
0.63333333,1.61,0.45555556,6.7,2.3,1199.05,0.995385842,0.708896884,28.62168611,0.995733866,0.158631231,0.841368769,0.106224932,0.008105219,6.164671453,0.076302418,0.923697582,0.087872679,0.05447743,0.038552257,6246,36.972871342200555,20.452987967301446,10.226493983650723,5.113246991825362,12.324290447400186,5.113246991825362
0.63333333,1.61,0.45555556,7.8,2.3,1199.05,0.990730148,0.709379036,28.64115686,0.995735482,0.157346569,0.842653431,0.106249301,0.008200707,6.165856766,0.07718363,0.92281637,0.087538519,0.054770002,0.038523,6247,37.01516725757272,20.46689894543802,10.23344947271901,5.116724736359505,12.338389085857573,5.116724736359505
0.63333333,1.61,0.45555556,8.9,2.3,1199.05,0.985859422,0.70988422,28.66155294,0.995737472,0.15599827,0.84400173,0.10627487,0.008300615,6.167095749,0.078105151,0.921894849,0.087184285,0.055041578,0.038495842,6248,37.05958614002101,20.481474439429437,10.24073721971472,5.12036860985736,12.353195380007003,5.12036860985736
0.63333333,1.61,0.45555556,10.0,2.3,1199.05,0.980866784,0.710402745,28.68248815,0.995739276,0.154617325,0.845382675,0.106300717,0.008402761,6.168367409,0.079047081,0.920952919,0.086818943,0.055301493,0.038469851,6249,37.104529811229646,20.496434845978133,10.248217422989066,5.124108711494533,12.368176603743215,5.124108711494533
0.63333333,1.61,0.54444444,0.1,2.3,1199.05,0.002450704,0.111063454,4.484147749,0.025665139,2.68e-05,0.999973247,0.042163257,0.001913788,7.129175504,0.045389939,0.954610061,0.093048177,0.042424953,0.039757505,6250,1.1288938687677774,3.8296323809521056,1.9148161904760528,0.9574080952380264,0.3762979562559258,0.3762979562559258
0.63333333,1.61,0.54444444,1.2,2.3,1199.05,0.272509415,0.778162661,31.41831177,0.914696301,0.01677008,0.98322992,0.087676848,0.005087637,6.423513149,0.058027138,0.941972862,0.087514303,0.04688672,0.039311328,6251,14.465884034207852,26.832201024591363,13.416100512295682,6.708050256147841,4.821961344735951,4.821961344735951
0.63333333,1.61,0.54444444,2.3,2.3,1199.05,0.811785514,0.726853475,29.34670398,0.98795725,0.103596258,0.896403742,0.102614935,0.007287965,6.211217164,0.071022456,0.928977544,0.087508881,0.050226056,0.038977394,6252,31.114676203944235,25.062984301456726,12.531492150728363,6.265746075364182,10.371558734648078,6.265746075364182
0.63333333,1.61,0.54444444,3.4,2.3,1199.05,1.136790042,0.694272559,28.03123782,0.994346177,0.20081471,0.79918529,0.108643153,0.008451515,6.130139372,0.077791514,0.922208486,0.088265472,0.052955002,0.0387045,6253,41.35327702015427,23.93954606483678,11.96977303241839,5.984886516209195,13.784425673384758,5.984886516209195
0.63333333,1.61,0.54444444,4.5,2.3,1199.05,1.13984496,0.693979606,28.019404,0.994394755,0.202575379,0.797424621,0.108708476,0.00849103,6.129709245,0.078108265,0.921891735,0.088315045,0.053661143,0.038633886,6254,41.47676124625628,23.929444611527963,11.96472230576398,5.98236115288199,13.825587082085429,5.98236115288199
0.63333333,1.61,0.54444444,5.6,2.3,1199.05,1.136597899,0.694303886,28.03249933,0.994403519,0.201634228,0.798365772,0.108738561,0.008569011,6.13050751,0.078803794,0.921196206,0.088085024,0.054064099,0.03859359,6255,41.53372433393137,23.940626266192652,11.970313133096326,5.985156566548163,13.844574777977122,5.985156566548163
0.63333333,1.61,0.54444444,6.7,2.3,1199.05,1.13241706,0.694720546,28.04931815,0.994408651,0.200351798,0.799648202,0.108766555,0.008657066,6.131508509,0.079593084,0.920406916,0.087796337,0.054404629,0.038559537,6256,41.586780141510474,23.95499332007382,11.97749666003691,5.988748330018455,13.862260047170158,5.988748330018455
0.63333333,1.61,0.54444444,7.8,2.3,1199.05,1.128165688,0.695144217,28.06642764,0.994411391,0.199043815,0.800956185,0.108791569,0.00874314,6.132526193,0.080365974,0.919634026,0.087512593,0.05474973,0.038525027,6257,41.63423035512348,23.96960212361842,11.98480106180921,5.992400530904605,13.87807678504116,5.992400530904605
0.63333333,1.61,0.54444444,8.9,2.3,1199.05,1.127872255,0.695173852,28.0676217,0.994413337,0.199185511,0.800814489,0.108796115,0.008756962,6.132680784,0.080489659,0.919510341,0.087630393,0.055510813,0.038448919,6258,41.642858156822626,23.970623982308407,11.985311991154203,5.992655995577102,13.880952718940875,5.992655995577102
0.63333333,1.61,0.54444444,10.0,2.3,1199.05,1.122897587,0.695670154,28.08765867,0.994415871,0.197623821,0.802376179,0.108823821,0.008855387,6.133859439,0.08137361,0.91862639,0.087280788,0.055787267,0.038421273,6259,41.69546954684047,23.987737210300857,11.993868605150428,5.996934302575214,13.898489848946824,5.996934302575214
0.63333333,1.61,0.63333333,0.1,2.3,1199.05,0.001620323,0.078486047,3.168843682,0.017481305,1.54e-05,0.999984569,0.038386424,0.001731817,7.189089873,0.045115341,0.954884659,0.093645962,0.042184332,0.039781567,6260,0.9093091341169314,3.148162518750336,1.574081259375168,0.787040629687584,0.3031030447056438,0.3031030447056438
0.63333333,1.61,0.63333333,1.2,2.3,1199.05,0.21697583,0.703520108,28.40460784,0.591756997,0.011109869,0.988890131,0.082528847,0.002211867,6.461383659,0.026801133,0.973198867,0.094773477,0.053608322,0.038639168,6261,10.959149168490724,28.21897292384707,14.109486461923536,7.054743230961768,3.653049722830241,3.653049722830241
0.63333333,1.61,0.63333333,2.3,2.3,1199.05,0.570666008,0.74989957,30.2771907,0.965056388,0.05482939,0.94517061,0.097143559,0.006369935,6.287106269,0.065572388,0.934427612,0.087268362,0.048689262,0.039131074,6262,23.704471265932227,30.07930465782018,15.03965232891009,7.519826164455045,7.901490421977409,7.519826164455045
0.63333333,1.61,0.63333333,3.4,2.3,1199.05,0.99752322,0.707042227,28.5468317,0.987898534,0.152085454,0.847914546,0.106314901,0.008016749,6.161697464,0.075405696,0.924594304,0.087670801,0.051224839,0.038877516,6263,37.12921132931448,28.360249028915508,14.180124514457754,7.090062257228877,12.37640377643816,7.090062257228877
0.63333333,1.61,0.63333333,4.5,2.3,1199.05,1.250796938,0.682787838,27.56754277,0.992778675,0.239251266,0.760748734,0.110668603,0.008917382,6.104146316,0.08057734,0.91942266,0.088374175,0.053426351,0.038657365,6264,45.30864857127443,27.387378547045135,13.693689273522567,6.846844636761284,15.102882857091478,6.846844636761284
0.63333333,1.61,0.63333333,5.6,2.3,1199.05,1.255156856,0.6823837,27.55121879,0.992848067,0.241754619,0.758245381,0.110748008,0.008961562,6.103559236,0.080918492,0.919081508,0.088415317,0.054123985,0.038587601,6265,45.46903334002091,27.371168122993556,13.685584061496778,6.842792030748389,15.156344446673636,6.842792030748389
0.63333333,1.61,0.63333333,6.7,2.3,1199.05,1.251546856,0.682733662,27.56534834,0.99286108,0.240579086,0.759420914,0.110785034,0.009048911,6.104397954,0.081679904,0.918320096,0.088135882,0.05447559,0.038552441,6266,45.54395649084424,27.385205487512454,13.692602743756227,6.846301371878114,15.181318830281413,6.846301371878114
0.63333333,1.61,0.63333333,7.8,2.3,1199.05,1.247025899,0.683170396,27.58297739,0.992868061,0.239043507,0.760956493,0.110817535,0.009142891,6.10542261,0.08250401,0.91749599,0.087813203,0.054780649,0.038521935,6267,45.60979488829453,27.402723373328055,13.701361686664027,6.850680843332014,15.203264962764845,6.850680843332014
0.63333333,1.61,0.63333333,8.9,2.3,1199.05,1.242103288,0.683645929,27.60217498,0.992872764,0.237356384,0.762643616,0.110848849,0.009240798,6.106532493,0.083363953,0.916636047,0.087465925,0.055059607,0.038494039,6268,45.67329214222145,27.42179753012727,13.710898765063636,6.855449382531818,15.224430714073817,6.855449382531818
0.63333333,1.61,0.63333333,10.0,2.3,1199.05,1.236978509,0.68414145,27.62217972,0.992876557,0.235596932,0.764403068,0.110879877,0.009341076,6.107686645,0.084245006,0.915754994,0.087105798,0.055324934,0.038467507,6269,45.736270819466114,27.44167342780695,13.720836713903475,6.860418356951738,15.245423606488703,6.860418356951738
0.63333333,1.61,0.72222222,0.1,2.3,1199.05,0.000954587,0.053588427,2.163592024,0.011614099,7.65e-06,0.999992353,0.033563172,0.001504126,7.265682573,0.044814782,0.955185218,0.094421338,0.041888415,0.039811159,6270,0.6896190014537894,2.451174325668119,1.2255871628340596,0.6127935814170298,0.2298730004845964,0.2298730004845964
0.63333333,1.61,0.72222222,1.2,2.3,1199.05,0.103596024,0.515517249,20.81398467,0.240633001,0.004075782,0.995924218,0.07734204,0.004076479,6.578907321,0.052707162,0.947292838,0.088277027,0.045405706,0.039459429,6271,8.246948525285402,23.58014063722861,11.790070318614305,5.895035159307152,2.748982841761801,2.748982841761801
0.63333333,1.61,0.72222222,2.3,2.3,1199.05,0.342640751,0.754070386,30.44557108,0.843608718,0.022715996,0.977284004,0.090106542,0.005105639,6.383318285,0.056662245,0.943337755,0.08888236,0.048845364,0.039115464,6272,16.45876344380386,34.491737738632416,17.245868869316208,8.622934434658104,5.486254481267953,5.486254481267953
0.63333333,1.61,0.72222222,3.4,2.3,1199.05,0.671352318,0.737289188,29.76804125,0.961187477,0.071439045,0.928560955,0.099339817,0.006506304,6.252774773,0.065495425,0.934504575,0.088545241,0.050491212,0.038950879,6273,26.476137673902155,33.72415331799709,16.862076658998546,8.431038329499273,8.825379224634052,8.431038329499273
0.63333333,1.61,0.72222222,4.5,2.3,1199.05,0.982083182,0.707376526,28.56032579,0.981846367,0.147166795,0.852833205,0.106043548,0.007969066,6.165425314,0.075148998,0.924851002,0.087572684,0.050986988,0.038901301,6274,36.65922723311455,32.35592601200081,16.177963006000404,8.088981503000202,12.219742411038183,8.088981503000202
0.63333333,1.61,0.72222222,5.6,2.3,1199.05,1.272307837,0.680062943,27.45754333,0.989764583,0.241871161,0.758128839,0.111274591,0.009117183,6.097376536,0.081934094,0.918065906,0.088083355,0.052865978,0.038713402,6275,46.54276200929812,31.106582503716737,15.553291251858369,7.776645625929184,15.514254003099374,7.776645625929184
0.63333333,1.61,0.72222222,6.7,2.3,1199.05,1.350811591,0.672907122,27.16860421,0.991019132,0.27613753,0.72386247,0.112387531,0.009341579,6.082567477,0.083119356,0.916880644,0.088522142,0.054143782,0.038585622,6276,48.86971245202181,30.7792699532984,15.3896349766492,7.6948174883246,16.289904150673937,7.6948174883246
0.63333333,1.61,0.72222222,7.8,2.3,1199.05,1.350137336,0.672978767,27.17149466,0.991057451,0.276274885,0.723725115,0.112440471,0.009412975,6.08287507,0.083715189,0.916284811,0.088359536,0.054618957,0.038538104,6277,48.982338561223315,30.78254704864144,15.39127352432072,7.69563676216036,16.32744618707444,7.69563676216036
0.63333333,1.61,0.72222222,8.9,2.3,1199.05,1.345871155,0.673381509,27.18774754,0.991070962,0.274750996,0.725249004,0.112479855,0.009508882,6.083817116,0.084538534,0.915461466,0.088031992,0.054918675,0.038508133,6278,49.06623892184285,30.8009687658952,15.4004843829476,7.7002421914738,16.35541297394762,7.7002421914738
0.63333333,1.61,0.72222222,10.0,2.3,1199.05,1.340951332,0.673844704,27.20644871,0.991078253,0.272958981,0.727041019,0.112514989,0.00960836,6.084889525,0.085396269,0.914603731,0.087674924,0.055186768,0.038481323,6279,49.141167253026104,30.82215564812591,15.411077824062955,7.705538912031478,16.380389084342035,7.705538912031478
0.63333333,1.61,0.81111111,0.1,2.3,1199.05,0.000458027,0.033772318,1.363542048,0.00716573,2.88e-06,0.999997119,0.026876681,0.001194461,7.371963006,0.044442296,0.955557704,0.095516561,0.041497785,0.039850222,6280,0.4698136527113705,1.7348964724183216,0.8674482362091608,0.4337241181045804,0.1566045509037901,0.1566045509037901
0.63333333,1.61,0.81111111,1.2,2.3,1199.05,0.051271478,0.32734349,13.21646025,0.104834788,0.001550447,0.998449553,0.070416146,0.003531474,6.685255455,0.050151475,0.949848525,0.089016887,0.044632984,0.039536702,6281,5.611440363952513,16.815756208090367,8.407878104045183,4.203939052022592,1.8704801213175044,1.8704801213175044
0.63333333,1.61,0.81111111,2.3,2.3,1199.05,0.164931439,0.579366723,23.39191668,0.328798981,0.007845521,0.992154479,0.08216929,0.004534366,6.506084598,0.055183216,0.944816784,0.087852444,0.046026171,0.039397383,6282,10.746713710512411,29.76228294336394,14.88114147168197,7.440570735840985,3.582237903504137,3.582237903504137
0.63333333,1.61,0.81111111,3.4,2.3,1199.05,0.33425143,0.730685607,29.50141087,0.741803442,0.022039336,0.977960664,0.089822667,0.005089724,6.387784282,0.056664141,0.943335859,0.088464509,0.048362105,0.039163789,6283,16.2136202895675,37.53559000691454,18.76779500345727,9.383897501728637,5.4045400965225,5.4045400965225
0.63333333,1.61,0.81111111,4.5,2.3,1199.05,0.552598217,0.742501328,29.97848023,0.917405844,0.050112081,0.949887919,0.096343668,0.005928908,6.293087335,0.061539161,0.938460839,0.089052703,0.050365892,0.038963411,6284,22.759126127407622,38.1425679668514,19.0712839834257,9.53564199171285,7.5863753758025405,7.5863753758025405
0.63333333,1.61,0.81111111,5.6,2.3,1199.05,0.775744071,0.724853751,29.2659562,0.958621896,0.0927182,0.9072818,0.101623797,0.006870122,6.220772089,0.067603479,0.932396521,0.088794951,0.051239487,0.038876051,6285,29.644904365320254,37.23600540623503,18.618002703117515,9.309001351558758,9.881634788440085,9.309001351558758
0.63333333,1.61,0.81111111,6.7,2.3,1199.05,0.993905125,0.704642739,28.44995003,0.974778623,0.149192954,0.850807046,0.105994806,0.007713208,6.16197337,0.072769678,0.927230322,0.089004694,0.052431665,0.038756834,6286,36.57529651749112,36.19775824112173,18.098879120560863,9.049439560280431,12.191765505830372,9.049439560280431
0.63333333,1.61,0.81111111,7.8,2.3,1199.05,1.208561578,0.684780629,27.64801922,0.983169187,0.218432444,0.781567556,0.109753384,0.008427253,6.111231138,0.076783533,0.923216467,0.089916227,0.054271004,0.0385729,6287,43.489003512753555,35.177434300852525,17.588717150426262,8.794358575213131,14.496334504251186,8.794358575213131
0.63333333,1.61,0.81111111,8.9,2.3,1199.05,1.369292917,0.670472953,27.07034013,0.987845741,0.277640081,0.722359919,0.112952742,0.009530272,6.076292161,0.084373976,0.915626024,0.088198831,0.053328078,0.038667192,6288,50.081193156082215,34.44244369046848,17.22122184523424,8.61061092261712,16.693731052027406,8.61061092261712
0.63333333,1.61,0.81111111,10.0,2.3,1199.05,1.429030286,0.665188548,26.85697177,0.988911819,0.305513653,0.694486347,0.11377895,0.009726935,6.065799744,0.085489757,0.914510243,0.088450167,0.05429526,0.038570474,6289,51.88774031794592,34.17098185023206,17.08549092511603,8.542745462558015,17.295913439315306,8.542745462558015
0.63333333,1.61,0.9,0.1,2.3,1199.05,0.00013685,0.01733931,0.700039226,0.003616328,5.79e-07,0.999999421,0.015887892,0.00069509,7.546786634,0.043749641,0.956250359,0.097357987,0.040896172,0.039910383,6290,0.2498529075957601,0.9883406647982071,0.4941703323991036,0.2470851661995518,0.08328430253192,0.08328430253192
0.63333333,1.61,0.9,1.2,2.3,1199.05,0.015548442,0.164439328,6.63923786,0.04095515,0.000312475,0.999687525,0.059154846,0.002807698,6.860880858,0.047463528,0.952536472,0.090490725,0.04362954,0.039637046,6291,2.974362462237212,9.3730416466682,4.6865208233341,2.34326041166705,0.9914541540790706,0.9914541540790706
0.63333333,1.61,0.9,2.3,2.3,1199.05,0.052692499,0.299924958,12.10942065,0.092416543,0.001607731,0.998392269,0.070680741,0.003551333,6.681176529,0.0502447,0.9497553,0.088980856,0.044654738,0.039534526,6292,5.695111766454097,17.095722516022512,8.547861258011256,4.273930629005628,1.8983705888180324,1.8983705888180324
0.63333333,1.61,0.9,3.4,2.3,1199.05,0.10724567,0.427577435,17.2634008,0.169481462,0.004259928,0.995740072,0.077694717,0.004108503,6.573563103,0.052880081,0.947119919,0.088218948,0.04542403,0.039457597,6293,8.4089754555571,24.371913666726773,12.185956833363386,6.092978416681693,2.802991818519033,2.802991818519033
0.63333333,1.61,0.9,4.5,2.3,1199.05,0.175033322,0.544386256,21.97958413,0.287700553,0.008523441,0.991476559,0.082800519,0.004593442,6.496548716,0.055476001,0.944523999,0.087779836,0.046091251,0.039390875,6294,11.122277158003287,31.030016428684128,15.515008214342064,7.757504107171032,3.707425719334429,3.707425719334429
0.63333333,1.61,0.9,5.6,2.3,1199.05,0.245280848,0.643007657,25.96142063,0.459626152,0.014097324,0.985902676,0.086890627,0.00536452,6.441231543,0.061738761,0.938261239,0.087778944,0.046891242,0.039310876,6295,13.870166184915744,36.6514362560977,18.32571812804885,9.162859064024426,4.623388728305248,4.623388728305248
0.63333333,1.61,0.9,6.7,2.3,1199.05,0.363295678,0.706980333,28.54431129,0.674032439,0.025310966,0.974689034,0.090471827,0.004848414,6.372943127,0.053590322,0.946409678,0.089000497,0.049118486,0.039088151,6296,16.779171664030535,40.297878768905896,20.148939384452948,10.074469692226474,5.5930572213435115,5.5930572213435115
0.63333333,1.61,0.9,7.8,2.3,1199.05,0.457899349,0.733155351,29.601124,0.820814898,0.03651519,0.96348481,0.093845722,0.005643765,6.329967388,0.060138758,0.939861242,0.088495311,0.049251137,0.039074886,6297,20.015985777227385,41.78985478705339,20.894927393526697,10.447463696763348,6.671995259075795,6.671995259075795
0.63333333,1.61,0.9,8.9,2.3,1199.05,0.572751586,0.73485553,29.66977813,0.893222601,0.053240248,0.946759752,0.096983991,0.006131846,6.285797592,0.063225345,0.936774655,0.088436498,0.04985936,0.039014064,6298,23.513212697683205,41.88676498954334,20.94338249477167,10.471691247385834,7.837737565894401,7.837737565894401
0.63333333,1.61,0.9,10.0,2.3,1199.05,0.691056542,0.728246737,29.40295064,0.928628667,0.074456232,0.925543768,0.099820547,0.006597332,6.246279755,0.066091925,0.933908075,0.088475955,0.050508746,0.038949125,6299,27.118312877627336,41.51006379052598,20.75503189526299,10.377515947631496,9.03943762587578,9.03943762587578
0.63333333,2.38,0.1,0.1,3.4,1199.05,0.004634909,0.815059681,32.90803377,0.907290264,6.29e-05,0.999937092,0.047988637,0.002198747,7.036835164,0.045818077,0.954181923,0.092163209,0.042833186,0.039716681,6300,1.5751142620569647,5.1620446191646785,2.5810223095823392,1.2905111547911696,0.5250380873523216,0.5250380873523216
0.63333333,2.38,0.1,1.2,3.4,1199.05,0.079024733,0.81887424,33.06204662,0.999651371,0.003329781,0.996670219,0.074815128,0.004052571,6.620624049,0.054167807,0.945832193,0.088018933,0.046134771,0.039386523,6301,7.17053557850713,5.186203492704192,2.593101746352096,1.296550873176048,2.3901785261690436,1.296550873176048
0.63333333,2.38,0.1,2.3,3.4,1199.05,0.078628957,0.818928708,33.06424639,0.999651793,0.003545969,0.996454031,0.074818116,0.004111392,6.621554595,0.054951823,0.945048177,0.087933851,0.04668234,0.039331766,6302,7.17172480878272,5.186548456702377,2.5932742283511887,1.2966371141755944,2.3905749362609066,1.2966371141755944
