ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,idx,Phi2_initial,Phi2,Phi2*PSII_antenna_size*100
0.9,3.0,0.3,10.0,748,0.793683057,0.765597242,22.967917259999997
0.9,3.0,0.5,0.1,749,0.722936647,0.11495475,5.7477374999999995
0.9,3.0,0.5,0.5,750,0.723622514,0.527813004,26.3906502
0.9,3.0,0.5,1.0,751,0.724498019,0.793683057,39.68415285
0.9,3.0,0.5,4.0,752,0.725435544,0.722936647,36.146832350000004
0.9,3.0,0.5,6.0,753,0.082212439,0.723622514,36.1811257
0.9,3.0,0.5,8.0,754,0.381766099,0.724498019,36.22490095
0.9,3.0,0.5,10.0,755,0.700714981,0.725435544,36.2717772
0.9,3.0,0.7,0.1,756,0.695594592,0.082212439,5.7548707299999995
0.9,3.0,0.7,0.5,757,0.695761491,0.381766099,26.72362693
0.9,3.0,0.7,1.0,758,0.696645052,0.700714981,49.050048669999995
0.9,3.0,0.7,4.0,759,0.697606397,0.695594592,48.69162143999999
0.9,3.0,0.7,6.0,760,0.063988112,0.695761491,48.70330437
0.9,3.0,0.7,8.0,761,0.298290567,0.696645052,48.765153639999994
0.9,3.0,0.7,10.0,762,0.566708794,0.697606397,48.83244779
0.9,3.0,0.9,0.1,763,0.682314307,0.063988112,5.75893008
0.9,3.0,0.9,0.5,764,0.676030662,0.298290567,26.846151030000005
0.9,3.0,0.9,1.0,765,0.676842928,0.566708794,51.00379146
0.9,3.0,0.9,4.0,766,0.677776667,0.682314307,61.408287630000004
0.9,3.0,0.9,6.0,767,0.564602868,0.676030662,60.84275957999999
0.9,3.0,0.9,8.0,768,0.826514732,0.676842928,60.91586352
0.9,3.0,0.9,10.0,769,0.824444602,0.677776667,60.999900030000006
0.9,5.0,0.1,0.1,770,0.824595728,0.564602868,5.646028680000001
0.9,5.0,0.1,0.5,771,0.824706958,0.826514732,8.26514732
0.9,5.0,0.1,1.0,772,0.8248208,0.824444602,8.244446020000002
0.9,5.0,0.1,4.0,773,0.82493253,0.824595728,8.24595728
0.9,5.0,0.1,6.0,774,0.195688039,0.824706958,8.247069580000002
0.9,5.0,0.1,8.0,775,0.792442303,0.8248208,8.248208000000002
0.9,5.0,0.1,10.0,776,0.818105716,0.82493253,8.2493253
0.9,5.0,0.3,0.1,777,0.795492679,0.195688039,5.87064117
0.9,5.0,0.3,0.5,778,0.795904396,0.792442303,23.77326909
0.9,5.0,0.3,1.0,779,0.796386969,0.818105716,24.54317148
0.9,5.0,0.3,4.0,780,0.796923418,0.795492679,23.86478037
0.9,5.0,0.3,6.0,781,0.117869063,0.795904396,23.877131879999997
0.9,5.0,0.3,8.0,782,0.536302131,0.796386969,23.891609069999998
0.9,5.0,0.3,10.0,783,0.808872391,0.796923418,23.90770254
0.9,5.0,0.5,0.1,784,0.763590371,0.117869063,5.89345315
0.9,5.0,0.5,0.5,785,0.764060943,0.536302131,26.81510655
0.9,5.0,0.5,1.0,786,0.764750464,0.808872391,40.44361955
0.9,5.0,0.5,4.0,787,0.765509642,0.763590371,38.179518550000004
0.9,5.0,0.5,6.0,788,0.084317366,0.764060943,38.20304715
0.9,5.0,0.5,8.0,789,0.388402047,0.764750464,38.2375232
0.9,5.0,0.5,10.0,790,0.716576548,0.765509642,38.275482100000005
0.9,5.0,0.7,0.1,791,0.739856834,0.084317366,5.90221562
0.9,5.0,0.7,0.5,792,0.737667497,0.388402047,27.188143289999996
0.9,5.0,0.7,1.0,793,0.738434417,0.716576548,50.160358360000004
0.9,5.0,0.7,4.0,794,0.739311613,0.739856834,51.78997838
0.9,5.0,0.7,6.0,795,0.065630196,0.737667497,51.63672479
0.9,5.0,0.7,8.0,796,0.30361954,0.738434417,51.69040919
0.9,5.0,0.7,10.0,797,0.579056561,0.739311613,51.75181291
0.9,5.0,0.9,0.1,798,0.739905763,0.065630196,5.90671764
0.9,5.0,0.9,0.5,799,0.716803539,0.30361954,27.325758600000004
0.9,5.0,0.9,1.0,800,0.717454805,0.579056561,52.11509049000001
0.9,5.0,0.9,4.0,801,0.718368502,0.739905763,66.59151867
0.9,5.0,0.9,6.0,802,0.57202121,0.716803539,64.51231851000001
0.9,5.0,0.9,8.0,803,0.827922676,0.717454805,64.57093245
0.9,5.0,0.9,10.0,804,0.82699124,0.718368502,64.65316518
0.9,7.0,0.1,0.1,805,0.827084056,0.57202121,5.7202120999999995
0.9,7.0,0.1,0.5,806,0.827149714,0.827922676,8.27922676
0.9,7.0,0.1,1.0,807,0.827213489,0.82699124,8.2699124
0.9,7.0,0.1,4.0,808,0.827275482,0.827084056,8.27084056
0.9,7.0,0.1,6.0,809,0.199220463,0.827149714,8.271497140000001
0.9,7.0,0.1,8.0,810,0.795282573,0.827213489,8.27213489
0.9,7.0,0.1,10.0,811,0.822799178,0.827275482,8.27275482
0.9,7.0,0.3,0.1,812,0.809463229,0.199220463,5.976613889999999
0.9,7.0,0.3,0.5,813,0.809798745,0.795282573,23.85847719
0.9,7.0,0.3,1.0,814,0.810142816,0.822799178,24.68397534
0.9,7.0,0.3,4.0,815,0.810500158,0.809463229,24.28389687
0.9,7.0,0.3,6.0,816,0.120049269,0.809798745,24.29396235
0.9,7.0,0.3,8.0,817,0.541745728,0.810142816,24.30428448
0.9,7.0,0.3,10.0,818,0.813911703,0.810500158,24.31500474
0.9,7.0,0.5,0.1,819,0.785903983,0.120049269,6.00246345
0.9,7.0,0.5,0.5,820,0.7863543,0.541745728,27.0872864
0.9,7.0,0.5,1.0,821,0.786904482,0.813911703,40.69558515
0.9,7.0,0.5,4.0,822,0.787500844,0.785903983,39.29519915
0.9,7.0,0.5,6.0,823,0.085890179,0.7863543,39.317715
0.9,7.0,0.5,8.0,824,0.392834853,0.786904482,39.345224099999996
0.9,7.0,0.5,10.0,825,0.723402044,0.787500844,39.375042199999996
0.9,7.0,0.7,0.1,826,0.770091608,0.085890179,6.01231253
0.9,7.0,0.7,0.5,827,0.763870389,0.392834853,27.498439709999996
0.9,7.0,0.7,1.0,828,0.764502819,0.723402044,50.63814308
0.9,7.0,0.7,4.0,829,0.765250223,0.770091608,53.90641255999999
0.9,7.0,0.7,6.0,830,0.06685918,0.763870389,53.47092723
0.9,7.0,0.7,8.0,831,0.307222559,0.764502819,53.51519733
0.9,7.0,0.7,10.0,832,0.585307441,0.765250223,53.567515609999994
0.9,7.0,0.9,0.1,833,0.770692679,0.06685918,6.0173262
0.9,7.0,0.9,0.5,834,0.744472004,0.307222559,27.650030310000002
0.9,7.0,0.9,1.0,835,0.744943765,0.585307441,52.677669689999995
0.9,7.0,0.9,4.0,836,0.745755777,0.770692679,69.36234111
0.9,7.0,0.9,6.0,837,0.0,0.744472004,67.00248036
0.9,7.0,0.9,8.0,838,0.0,0.744943765,67.04493885000001
0.9,7.0,0.9,10.0,839,0.0,0.745755777,67.11801992999999
