P700_red_initial,ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,Phi2,Result
0.7,0.5444,3.0,0.9,0.065601724,5.90415516
1.0,0.5444,3.0,0.9,0.065601724,5.90415516
1.5,0.5444,3.0,0.9,0.065601724,5.90415516
2.0,0.5444,3.0,0.9,0.065601724,5.90415516
4.0,0.5444,3.0,0.9,0.065601724,5.90415516
6.0,0.5444,3.0,0.9,0.065601724,5.90415516
8.0,0.5444,3.0,0.9,0.065601724,5.90415516
10.0,0.5444,3.0,0.9,0.065601724,5.90415516
0.1,0.5444,5.0,0.1,0.575904216,5.75904216
0.4,0.5444,5.0,0.1,0.575904216,5.75904216
0.7,0.5444,5.0,0.1,0.575904216,5.75904216
1.0,0.5444,5.0,0.1,0.575904216,5.75904216
1.5,0.5444,5.0,0.1,0.575904216,5.75904216
2.0,0.5444,5.0,0.1,0.575904216,5.75904216
4.0,0.5444,5.0,0.1,0.575904216,5.75904216
6.0,0.5444,5.0,0.1,0.575904216,5.75904216
8.0,0.5444,5.0,0.1,0.575904216,5.75904216
10.0,0.5444,5.0,0.1,0.575904216,5.75904216
0.1,0.5444,5.0,0.1889,0.316665126,5.981804230140001
0.4,0.5444,5.0,0.1889,0.316665126,5.981804230140001
0.7,0.5444,5.0,0.1889,0.316665126,5.981804230140001
1.0,0.5444,5.0,0.1889,0.316665126,5.981804230140001
1.5,0.5444,5.0,0.1889,0.316665126,5.981804230140001
2.0,0.5444,5.0,0.1889,0.316665126,5.981804230140001
4.0,0.5444,5.0,0.1889,0.316665126,5.981804230140001
6.0,0.5444,5.0,0.1889,0.316665126,5.981804230140001
8.0,0.5444,5.0,0.1889,0.316665126,5.981804230140001
10.0,0.5444,5.0,0.1889,0.316665126,5.981804230140001
0.1,0.5444,5.0,0.2778,0.216959965,6.0271478277
0.4,0.5444,5.0,0.2778,0.216959965,6.0271478277
0.7,0.5444,5.0,0.2778,0.216959965,6.0271478277
1.0,0.5444,5.0,0.2778,0.216959965,6.0271478277
1.5,0.5444,5.0,0.2778,0.216959965,6.0271478277
2.0,0.5444,5.0,0.2778,0.216959965,6.0271478277
4.0,0.5444,5.0,0.2778,0.216959965,6.0271478277
6.0,0.5444,5.0,0.2778,0.216959965,6.0271478277
8.0,0.5444,5.0,0.2778,0.216959965,6.0271478277
10.0,0.5444,5.0,0.2778,0.216959965,6.0271478277
0.1,0.5444,5.0,0.3667,0.164889648,6.046503392160001
0.4,0.5444,5.0,0.3667,0.164889648,6.046503392160001
0.7,0.5444,5.0,0.3667,0.164889648,6.046503392160001
1.0,0.5444,5.0,0.3667,0.164889648,6.046503392160001
1.5,0.5444,5.0,0.3667,0.164889648,6.046503392160001
2.0,0.5444,5.0,0.3667,0.164889648,6.046503392160001
4.0,0.5444,5.0,0.3667,0.164889648,6.046503392160001
6.0,0.5444,5.0,0.3667,0.164889648,6.046503392160001
8.0,0.5444,5.0,0.3667,0.164889648,6.046503392160001
10.0,0.5444,5.0,0.3667,0.164889648,6.046503392160001
0.1,0.5444,5.0,0.4556,0.13294975,6.05719061
0.4,0.5444,5.0,0.4556,0.13294975,6.05719061
0.7,0.5444,5.0,0.4556,0.13294975,6.05719061
1.0,0.5444,5.0,0.4556,0.13294975,6.05719061
1.5,0.5444,5.0,0.4556,0.13294975,6.05719061
2.0,0.5444,5.0,0.4556,0.13294975,6.05719061
4.0,0.5444,5.0,0.4556,0.13294975,6.05719061
6.0,0.5444,5.0,0.4556,0.13294975,6.05719061
8.0,0.5444,5.0,0.4556,0.13294975,6.05719061
10.0,0.5444,5.0,0.4556,0.13294975,6.05719061
0.1,0.5444,5.0,0.5444,0.111385856,6.063846000640001
0.4,0.5444,5.0,0.5444,0.111385856,6.063846000640001
0.7,0.5444,5.0,0.5444,0.111385856,6.063846000640001
1.0,0.5444,5.0,0.5444,0.111385856,6.063846000640001
1.5,0.5444,5.0,0.5444,0.111385856,6.063846000640001
2.0,0.5444,5.0,0.5444,0.111385856,6.063846000640001
4.0,0.5444,5.0,0.5444,0.111385856,6.063846000640001
6.0,0.5444,5.0,0.5444,0.111385856,6.063846000640001
8.0,0.5444,5.0,0.5444,0.111385856,6.063846000640001
10.0,0.5444,5.0,0.5444,0.111385856,6.063846000640001
0.1,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
0.4,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
0.7,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
1.0,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
1.5,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
2.0,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
4.0,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
6.0,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
8.0,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
10.0,0.5444,5.0,0.6333,0.095824914,6.0685918036199995
0.1,0.5444,5.0,0.7222,0.08407563,6.071941998599999
0.4,0.5444,5.0,0.7222,0.08407563,6.071941998599999
0.7,0.5444,5.0,0.7222,0.08407563,6.071941998599999
1.0,0.5444,5.0,0.7222,0.08407563,6.071941998599999
1.5,0.5444,5.0,0.7222,0.08407563,6.071941998599999
2.0,0.5444,5.0,0.7222,0.08407563,6.071941998599999
4.0,0.5444,5.0,0.7222,0.08407563,6.071941998599999
6.0,0.5444,5.0,0.7222,0.08407563,6.071941998599999
8.0,0.5444,5.0,0.7222,0.08407563,6.071941998599999
10.0,0.5444,5.0,0.7222,0.08407563,6.071941998599999
0.1,0.5444,5.0,0.8111,0.074894437,6.07468778507
0.4,0.5444,5.0,0.8111,0.074894437,6.07468778507
0.7,0.5444,5.0,0.8111,0.074894437,6.07468778507
1.0,0.5444,5.0,0.8111,0.074894437,6.07468778507
1.5,0.5444,5.0,0.8111,0.074894437,6.07468778507
2.0,0.5444,5.0,0.8111,0.074894437,6.07468778507
4.0,0.5444,5.0,0.8111,0.074894437,6.07468778507
6.0,0.5444,5.0,0.8111,0.074894437,6.07468778507
8.0,0.5444,5.0,0.8111,0.074894437,6.07468778507
10.0,0.5444,5.0,0.8111,0.074894437,6.07468778507
0.1,0.5444,5.0,0.9,0.067519796,6.076781640000001
0.4,0.5444,5.0,0.9,0.067519796,6.076781640000001
0.7,0.5444,5.0,0.9,0.067519796,6.076781640000001
1.0,0.5444,5.0,0.9,0.067519796,6.076781640000001
1.5,0.5444,5.0,0.9,0.067519796,6.076781640000001
2.0,0.5444,5.0,0.9,0.067519796,6.076781640000001
4.0,0.5444,5.0,0.9,0.067519796,6.076781640000001
6.0,0.5444,5.0,0.9,0.067519796,6.076781640000001
8.0,0.5444,5.0,0.9,0.067519796,6.076781640000001
10.0,0.5444,5.0,0.9,0.067519796,6.076781640000001
0.1,0.5444,7.0,0.1,0.584242847,5.84242847
0.4,0.5444,7.0,0.1,0.584242847,5.84242847
0.7,0.5444,7.0,0.1,0.584242847,5.84242847
1.0,0.5444,7.0,0.1,0.584242847,5.84242847
1.5,0.5444,7.0,0.1,0.584242847,5.84242847
2.0,0.5444,7.0,0.1,0.584242847,5.84242847
4.0,0.5444,7.0,0.1,0.584242847,5.84242847
6.0,0.5444,7.0,0.1,0.584242847,5.84242847
8.0,0.5444,7.0,0.1,0.584242847,5.84242847
10.0,0.5444,7.0,0.1,0.584242847,5.84242847
0.1,0.5444,7.0,0.1889,0.322859878,6.09882309542
0.4,0.5444,7.0,0.1889,0.322859878,6.09882309542
0.7,0.5444,7.0,0.1889,0.322859878,6.09882309542
1.0,0.5444,7.0,0.1889,0.322859878,6.09882309542
1.5,0.5444,7.0,0.1889,0.322859878,6.09882309542
2.0,0.5444,7.0,0.1889,0.322859878,6.09882309542
4.0,0.5444,7.0,0.1889,0.322859878,6.09882309542
6.0,0.5444,7.0,0.1889,0.322859878,6.09882309542
8.0,0.5444,7.0,0.1889,0.322859878,6.09882309542
10.0,0.5444,7.0,0.1889,0.322859878,6.09882309542
0.1,0.5444,7.0,0.2778,0.221412099,6.15082811022
0.4,0.5444,7.0,0.2778,0.221412099,6.15082811022
0.7,0.5444,7.0,0.2778,0.221412099,6.15082811022
1.0,0.5444,7.0,0.2778,0.221412099,6.15082811022
1.5,0.5444,7.0,0.2778,0.221412099,6.15082811022
2.0,0.5444,7.0,0.2778,0.221412099,6.15082811022
4.0,0.5444,7.0,0.2778,0.221412099,6.15082811022
6.0,0.5444,7.0,0.2778,0.221412099,6.15082811022
8.0,0.5444,7.0,0.2778,0.221412099,6.15082811022
10.0,0.5444,7.0,0.2778,0.221412099,6.15082811022
0.1,0.5444,7.0,0.3667,0.168335894,6.172877232980001
0.4,0.5444,7.0,0.3667,0.168335894,6.172877232980001
0.7,0.5444,7.0,0.3667,0.168335894,6.172877232980001
1.0,0.5444,7.0,0.3667,0.168335894,6.172877232980001
1.5,0.5444,7.0,0.3667,0.168335894,6.172877232980001
2.0,0.5444,7.0,0.3667,0.168335894,6.172877232980001
4.0,0.5444,7.0,0.3667,0.168335894,6.172877232980001
6.0,0.5444,7.0,0.3667,0.168335894,6.172877232980001
8.0,0.5444,7.0,0.3667,0.168335894,6.172877232980001
10.0,0.5444,7.0,0.3667,0.168335894,6.172877232980001
0.1,0.5444,7.0,0.4556,0.135756622,6.18507169832
0.4,0.5444,7.0,0.4556,0.135756622,6.18507169832
0.7,0.5444,7.0,0.4556,0.135756622,6.18507169832
1.0,0.5444,7.0,0.4556,0.135756622,6.18507169832
1.5,0.5444,7.0,0.4556,0.135756622,6.18507169832
2.0,0.5444,7.0,0.4556,0.135756622,6.18507169832
4.0,0.5444,7.0,0.4556,0.135756622,6.18507169832
6.0,0.5444,7.0,0.4556,0.135756622,6.18507169832
8.0,0.5444,7.0,0.4556,0.135756622,6.18507169832
10.0,0.5444,7.0,0.4556,0.135756622,6.18507169832
0.1,0.5444,7.0,0.5444,0.113756182,6.19288654808
0.4,0.5444,7.0,0.5444,0.113756182,6.19288654808
0.7,0.5444,7.0,0.5444,0.113756182,6.19288654808
1.0,0.5444,7.0,0.5444,0.113756182,6.19288654808
1.5,0.5444,7.0,0.5444,0.113756182,6.19288654808
2.0,0.5444,7.0,0.5444,0.113756182,6.19288654808
4.0,0.5444,7.0,0.5444,0.113756182,6.19288654808
6.0,0.5444,7.0,0.5444,0.113756182,6.19288654808
8.0,0.5444,7.0,0.5444,0.113756182,6.19288654808
10.0,0.5444,7.0,0.5444,0.113756182,6.19288654808
0.1,0.5444,7.0,0.6333,0.097871521,6.19820342493
0.4,0.5444,7.0,0.6333,0.097871521,6.19820342493
0.7,0.5444,7.0,0.6333,0.097871521,6.19820342493
1.0,0.5444,7.0,0.6333,0.097871521,6.19820342493
1.5,0.5444,7.0,0.6333,0.097871521,6.19820342493
2.0,0.5444,7.0,0.6333,0.097871521,6.19820342493
4.0,0.5444,7.0,0.6333,0.097871521,6.19820342493
6.0,0.5444,7.0,0.6333,0.097871521,6.19820342493
8.0,0.5444,7.0,0.6333,0.097871521,6.19820342493
10.0,0.5444,7.0,0.6333,0.097871521,6.19820342493
0.1,0.5444,7.0,0.7222,0.085878154,6.20212028188
0.4,0.5444,7.0,0.7222,0.085878154,6.20212028188
0.7,0.5444,7.0,0.7222,0.085878154,6.20212028188
1.0,0.5444,7.0,0.7222,0.085878154,6.20212028188
1.5,0.5444,7.0,0.7222,0.085878154,6.20212028188
2.0,0.5444,7.0,0.7222,0.085878154,6.20212028188
4.0,0.5444,7.0,0.7222,0.085878154,6.20212028188
6.0,0.5444,7.0,0.7222,0.085878154,6.20212028188
8.0,0.5444,7.0,0.7222,0.085878154,6.20212028188
10.0,0.5444,7.0,0.7222,0.085878154,6.20212028188
0.1,0.5444,7.0,0.8111,0.076501044,6.204999678840001
0.4,0.5444,7.0,0.8111,0.076501044,6.204999678840001
0.7,0.5444,7.0,0.8111,0.076501044,6.204999678840001
1.0,0.5444,7.0,0.8111,0.076501044,6.204999678840001
1.5,0.5444,7.0,0.8111,0.076501044,6.204999678840001
2.0,0.5444,7.0,0.8111,0.076501044,6.204999678840001
4.0,0.5444,7.0,0.8111,0.076501044,6.204999678840001
6.0,0.5444,7.0,0.8111,0.076501044,6.204999678840001
8.0,0.5444,7.0,0.8111,0.076501044,6.204999678840001
10.0,0.5444,7.0,0.8111,0.076501044,6.204999678840001
0.1,0.5444,7.0,0.9,0.068970571,6.2073513899999995
0.4,0.5444,7.0,0.9,0.068970571,6.2073513899999995
0.7,0.5444,7.0,0.9,0.068970571,6.2073513899999995
1.0,0.5444,7.0,0.9,0.068970571,6.2073513899999995
1.5,0.5444,7.0,0.9,0.068970571,6.2073513899999995
2.0,0.5444,7.0,0.9,0.068970571,6.2073513899999995
4.0,0.5444,7.0,0.9,0.068970571,6.2073513899999995
6.0,0.5444,7.0,0.9,0.068970571,6.2073513899999995
8.0,0.5444,7.0,0.9,0.068970571,6.2073513899999995
10.0,0.5444,7.0,0.9,0.068970571,6.2073513899999995
0.1,0.6333,0.07,0.1,0.432911647,4.329116470000001
0.4,0.6333,0.07,0.1,0.432911647,4.329116470000001
0.7,0.6333,0.07,0.1,0.432911647,4.329116470000001
1.0,0.6333,0.07,0.1,0.432911647,4.329116470000001
1.5,0.6333,0.07,0.1,0.432911647,4.329116470000001
2.0,0.6333,0.07,0.1,0.432911647,4.329116470000001
4.0,0.6333,0.07,0.1,0.432911647,4.329116470000001
6.0,0.6333,0.07,0.1,0.432911647,4.329116470000001
8.0,0.6333,0.07,0.1,0.432911647,4.329116470000001
10.0,0.6333,0.07,0.1,0.432911647,4.329116470000001
0.1,0.6333,0.07,0.1889,0.234806826,4.43550094314
0.4,0.6333,0.07,0.1889,0.234806826,4.43550094314
0.7,0.6333,0.07,0.1889,0.234806826,4.43550094314
1.0,0.6333,0.07,0.1889,0.234806826,4.43550094314
1.5,0.6333,0.07,0.1889,0.234806826,4.43550094314
2.0,0.6333,0.07,0.1889,0.234806826,4.43550094314
4.0,0.6333,0.07,0.1889,0.234806826,4.43550094314
6.0,0.6333,0.07,0.1889,0.234806826,4.43550094314
8.0,0.6333,0.07,0.1889,0.234806826,4.43550094314
10.0,0.6333,0.07,0.1889,0.234806826,4.43550094314
0.1,0.6333,0.07,0.2778,0.16055274,4.4601551172
0.4,0.6333,0.07,0.2778,0.16055274,4.4601551172
0.7,0.6333,0.07,0.2778,0.16055274,4.4601551172
1.0,0.6333,0.07,0.2778,0.16055274,4.4601551172
1.5,0.6333,0.07,0.2778,0.16055274,4.4601551172
2.0,0.6333,0.07,0.2778,0.16055274,4.4601551172
4.0,0.6333,0.07,0.2778,0.16055274,4.4601551172
6.0,0.6333,0.07,0.2778,0.16055274,4.4601551172
8.0,0.6333,0.07,0.2778,0.16055274,4.4601551172
10.0,0.6333,0.07,0.2778,0.16055274,4.4601551172
0.1,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
0.4,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
0.7,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
1.0,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
1.5,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
2.0,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
4.0,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
6.0,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
8.0,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
10.0,0.6333,0.07,0.3667,0.121936275,4.4714032042500005
0.1,0.6333,0.07,0.4556,0.098296888,4.47840621728
0.4,0.6333,0.07,0.4556,0.098296888,4.47840621728
0.7,0.6333,0.07,0.4556,0.098296888,4.47840621728
1.0,0.6333,0.07,0.4556,0.098296888,4.47840621728
1.5,0.6333,0.07,0.4556,0.098296888,4.47840621728
2.0,0.6333,0.07,0.4556,0.098296888,4.47840621728
4.0,0.6333,0.07,0.4556,0.098296888,4.47840621728
6.0,0.6333,0.07,0.4556,0.098296888,4.47840621728
8.0,0.6333,0.07,0.4556,0.098296888,4.47840621728
10.0,0.6333,0.07,0.4556,0.098296888,4.47840621728
0.1,0.6333,0.07,0.5444,0.082333847,4.48225463068
0.4,0.6333,0.07,0.5444,0.082333847,4.48225463068
0.7,0.6333,0.07,0.5444,0.082333847,4.48225463068
1.0,0.6333,0.07,0.5444,0.082333847,4.48225463068
1.5,0.6333,0.07,0.5444,0.082333847,4.48225463068
2.0,0.6333,0.07,0.5444,0.082333847,4.48225463068
4.0,0.6333,0.07,0.5444,0.082333847,4.48225463068
6.0,0.6333,0.07,0.5444,0.082333847,4.48225463068
8.0,0.6333,0.07,0.5444,0.082333847,4.48225463068
10.0,0.6333,0.07,0.5444,0.082333847,4.48225463068
0.1,0.6333,0.07,0.6333,0.070831965,4.485788343449999
0.4,0.6333,0.07,0.6333,0.070831965,4.485788343449999
0.7,0.6333,0.07,0.6333,0.070831965,4.485788343449999
1.0,0.6333,0.07,0.6333,0.070831965,4.485788343449999
1.5,0.6333,0.07,0.6333,0.070831965,4.485788343449999
2.0,0.6333,0.07,0.6333,0.070831965,4.485788343449999
4.0,0.6333,0.07,0.6333,0.070831965,4.485788343449999
6.0,0.6333,0.07,0.6333,0.070831965,4.485788343449999
8.0,0.6333,0.07,0.6333,0.070831965,4.485788343449999
10.0,0.6333,0.07,0.6333,0.070831965,4.485788343449999
0.1,0.6333,0.07,0.7222,0.062135427,4.487420537939999
0.4,0.6333,0.07,0.7222,0.062135427,4.487420537939999
0.7,0.6333,0.07,0.7222,0.062135427,4.487420537939999
1.0,0.6333,0.07,0.7222,0.062135427,4.487420537939999
1.5,0.6333,0.07,0.7222,0.062135427,4.487420537939999
2.0,0.6333,0.07,0.7222,0.062135427,4.487420537939999
4.0,0.6333,0.07,0.7222,0.062135427,4.487420537939999
6.0,0.6333,0.07,0.7222,0.062135427,4.487420537939999
8.0,0.6333,0.07,0.7222,0.062135427,4.487420537939999
10.0,0.6333,0.07,0.7222,0.062135427,4.487420537939999
0.1,0.6333,0.07,0.8111,0.055349344,4.489385291840001
0.4,0.6333,0.07,0.8111,0.055349344,4.489385291840001
0.7,0.6333,0.07,0.8111,0.055349344,4.489385291840001
1.0,0.6333,0.07,0.8111,0.055349344,4.489385291840001
1.5,0.6333,0.07,0.8111,0.055349344,4.489385291840001
2.0,0.6333,0.07,0.8111,0.055349344,4.489385291840001
4.0,0.6333,0.07,0.8111,0.055349344,4.489385291840001
6.0,0.6333,0.07,0.8111,0.055349344,4.489385291840001
8.0,0.6333,0.07,0.8111,0.055349344,4.489385291840001
10.0,0.6333,0.07,0.8111,0.055349344,4.489385291840001
0.1,0.6333,0.07,0.9,0.049896886,4.49071974
0.4,0.6333,0.07,0.9,0.049896886,4.49071974
0.7,0.6333,0.07,0.9,0.049896886,4.49071974
1.0,0.6333,0.07,0.9,0.049896886,4.49071974
1.5,0.6333,0.07,0.9,0.049896886,4.49071974
2.0,0.6333,0.07,0.9,0.049896886,4.49071974
4.0,0.6333,0.07,0.9,0.049896886,4.49071974
6.0,0.6333,0.07,0.9,0.049896886,4.49071974
8.0,0.6333,0.07,0.9,0.049896886,4.49071974
10.0,0.6333,0.07,0.9,0.049896886,4.49071974
0.1,0.6333,0.1,0.1,0.468630687,4.68630687
0.4,0.6333,0.1,0.1,0.468630687,4.68630687
0.7,0.6333,0.1,0.1,0.468630687,4.68630687
1.0,0.6333,0.1,0.1,0.468630687,4.68630687
1.5,0.6333,0.1,0.1,0.468630687,4.68630687
2.0,0.6333,0.1,0.1,0.468630687,4.68630687
4.0,0.6333,0.1,0.1,0.468630687,4.68630687
6.0,0.6333,0.1,0.1,0.468630687,4.68630687
8.0,0.6333,0.1,0.1,0.468630687,4.68630687
10.0,0.6333,0.1,0.1,0.468630687,4.68630687
0.1,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
0.4,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
0.7,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
1.0,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
1.5,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
2.0,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
4.0,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
6.0,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
8.0,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
10.0,0.6333,0.1,0.1889,0.25341655,4.7870386295000005
0.1,0.6333,0.1,0.2778,0.173115282,4.80914253396
0.4,0.6333,0.1,0.2778,0.173115282,4.80914253396
0.7,0.6333,0.1,0.2778,0.173115282,4.80914253396
1.0,0.6333,0.1,0.2778,0.173115282,4.80914253396
1.5,0.6333,0.1,0.2778,0.173115282,4.80914253396
2.0,0.6333,0.1,0.2778,0.173115282,4.80914253396
4.0,0.6333,0.1,0.2778,0.173115282,4.80914253396
6.0,0.6333,0.1,0.2778,0.173115282,4.80914253396
8.0,0.6333,0.1,0.2778,0.173115282,4.80914253396
10.0,0.6333,0.1,0.2778,0.173115282,4.80914253396
0.1,0.6333,0.1,0.3667,0.131416203,4.819032164010001
0.4,0.6333,0.1,0.3667,0.131416203,4.819032164010001
0.7,0.6333,0.1,0.3667,0.131416203,4.819032164010001
1.0,0.6333,0.1,0.3667,0.131416203,4.819032164010001
1.5,0.6333,0.1,0.3667,0.131416203,4.819032164010001
2.0,0.6333,0.1,0.3667,0.131416203,4.819032164010001
4.0,0.6333,0.1,0.3667,0.131416203,4.819032164010001
6.0,0.6333,0.1,0.3667,0.131416203,4.819032164010001
8.0,0.6333,0.1,0.3667,0.131416203,4.819032164010001
10.0,0.6333,0.1,0.3667,0.131416203,4.819032164010001
0.1,0.6333,0.1,0.4556,0.105896621,4.82465005276
0.4,0.6333,0.1,0.4556,0.105896621,4.82465005276
0.7,0.6333,0.1,0.4556,0.105896621,4.82465005276
1.0,0.6333,0.1,0.4556,0.105896621,4.82465005276
1.5,0.6333,0.1,0.4556,0.105896621,4.82465005276
2.0,0.6333,0.1,0.4556,0.105896621,4.82465005276
4.0,0.6333,0.1,0.4556,0.105896621,4.82465005276
6.0,0.6333,0.1,0.4556,0.105896621,4.82465005276
8.0,0.6333,0.1,0.4556,0.105896621,4.82465005276
10.0,0.6333,0.1,0.4556,0.105896621,4.82465005276
0.1,0.6333,0.1,0.5444,0.08869647,4.8286358268
0.4,0.6333,0.1,0.5444,0.08869647,4.8286358268
0.7,0.6333,0.1,0.5444,0.08869647,4.8286358268
1.0,0.6333,0.1,0.5444,0.08869647,4.8286358268
1.5,0.6333,0.1,0.5444,0.08869647,4.8286358268
2.0,0.6333,0.1,0.5444,0.08869647,4.8286358268
4.0,0.6333,0.1,0.5444,0.08869647,4.8286358268
6.0,0.6333,0.1,0.5444,0.08869647,4.8286358268
8.0,0.6333,0.1,0.5444,0.08869647,4.8286358268
10.0,0.6333,0.1,0.5444,0.08869647,4.8286358268
0.1,0.6333,0.1,0.6333,0.076279532,4.83078276156
0.4,0.6333,0.1,0.6333,0.076279532,4.83078276156
0.7,0.6333,0.1,0.6333,0.076279532,4.83078276156
1.0,0.6333,0.1,0.6333,0.076279532,4.83078276156
1.5,0.6333,0.1,0.6333,0.076279532,4.83078276156
2.0,0.6333,0.1,0.6333,0.076279532,4.83078276156
4.0,0.6333,0.1,0.6333,0.076279532,4.83078276156
6.0,0.6333,0.1,0.6333,0.076279532,4.83078276156
8.0,0.6333,0.1,0.6333,0.076279532,4.83078276156
10.0,0.6333,0.1,0.6333,0.076279532,4.83078276156
0.1,0.6333,0.1,0.7222,0.066914989,4.832600505579999
0.4,0.6333,0.1,0.7222,0.066914989,4.832600505579999
0.7,0.6333,0.1,0.7222,0.066914989,4.832600505579999
1.0,0.6333,0.1,0.7222,0.066914989,4.832600505579999
1.5,0.6333,0.1,0.7222,0.066914989,4.832600505579999
2.0,0.6333,0.1,0.7222,0.066914989,4.832600505579999
4.0,0.6333,0.1,0.7222,0.066914989,4.832600505579999
6.0,0.6333,0.1,0.7222,0.066914989,4.832600505579999
8.0,0.6333,0.1,0.7222,0.066914989,4.832600505579999
10.0,0.6333,0.1,0.7222,0.066914989,4.832600505579999
0.1,0.6333,0.1,0.8111,0.059606106,4.834651257660001
0.4,0.6333,0.1,0.8111,0.059606106,4.834651257660001
0.7,0.6333,0.1,0.8111,0.059606106,4.834651257660001
1.0,0.6333,0.1,0.8111,0.059606106,4.834651257660001
1.5,0.6333,0.1,0.8111,0.059606106,4.834651257660001
2.0,0.6333,0.1,0.8111,0.059606106,4.834651257660001
4.0,0.6333,0.1,0.8111,0.059606106,4.834651257660001
6.0,0.6333,0.1,0.8111,0.059606106,4.834651257660001
8.0,0.6333,0.1,0.8111,0.059606106,4.834651257660001
10.0,0.6333,0.1,0.8111,0.059606106,4.834651257660001
0.1,0.6333,0.1,0.9,0.053732851,4.8359565899999994
0.4,0.6333,0.1,0.9,0.053732851,4.8359565899999994
0.7,0.6333,0.1,0.9,0.053732851,4.8359565899999994
1.0,0.6333,0.1,0.9,0.053732851,4.8359565899999994
1.5,0.6333,0.1,0.9,0.053732851,4.8359565899999994
2.0,0.6333,0.1,0.9,0.053732851,4.8359565899999994
4.0,0.6333,0.1,0.9,0.053732851,4.8359565899999994
6.0,0.6333,0.1,0.9,0.053732851,4.8359565899999994
8.0,0.6333,0.1,0.9,0.053732851,4.8359565899999994
10.0,0.6333,0.1,0.9,0.053732851,4.8359565899999994
0.1,0.6333,0.25,0.1,0.512389346,5.12389346
0.4,0.6333,0.25,0.1,0.512389346,5.12389346
0.7,0.6333,0.25,0.1,0.512389346,5.12389346
1.0,0.6333,0.25,0.1,0.512389346,5.12389346
1.5,0.6333,0.25,0.1,0.512389346,5.12389346
2.0,0.6333,0.25,0.1,0.512389346,5.12389346
4.0,0.6333,0.25,0.1,0.512389346,5.12389346
6.0,0.6333,0.25,0.1,0.512389346,5.12389346
8.0,0.6333,0.25,0.1,0.512389346,5.12389346
10.0,0.6333,0.25,0.1,0.512389346,5.12389346
0.1,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
0.4,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
0.7,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
1.0,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
1.5,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
2.0,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
4.0,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
6.0,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
8.0,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
10.0,0.6333,0.25,0.1889,0.275854499,5.2108914861099995
0.1,0.6333,0.25,0.2778,0.188232534,5.22909979452
0.4,0.6333,0.25,0.2778,0.188232534,5.22909979452
0.7,0.6333,0.25,0.2778,0.188232534,5.22909979452
1.0,0.6333,0.25,0.2778,0.188232534,5.22909979452
1.5,0.6333,0.25,0.2778,0.188232534,5.22909979452
2.0,0.6333,0.25,0.2778,0.188232534,5.22909979452
4.0,0.6333,0.25,0.2778,0.188232534,5.22909979452
6.0,0.6333,0.25,0.2778,0.188232534,5.22909979452
8.0,0.6333,0.25,0.2778,0.188232534,5.22909979452
10.0,0.6333,0.25,0.2778,0.188232534,5.22909979452
0.1,0.6333,0.25,0.3667,0.142814026,5.236990333420001
0.4,0.6333,0.25,0.3667,0.142814026,5.236990333420001
0.7,0.6333,0.25,0.3667,0.142814026,5.236990333420001
1.0,0.6333,0.25,0.3667,0.142814026,5.236990333420001
1.5,0.6333,0.25,0.3667,0.142814026,5.236990333420001
2.0,0.6333,0.25,0.3667,0.142814026,5.236990333420001
4.0,0.6333,0.25,0.3667,0.142814026,5.236990333420001
6.0,0.6333,0.25,0.3667,0.142814026,5.236990333420001
